ID,Trajectory,Speed Change,Direction Change,Speed,Cluster
41.0,2.0,0.27,-0.3199999999999998,0.0,2
41.0,2.0,-0.21,-1.02,0.27,2
41.0,2.0,0.03,1.7099999999999995,0.06,2
41.0,2.0,-0.06,-1.2399999999999998,0.09,2
41.0,2.0,0.04,0.1899999999999999,0.03,2
41.0,2.0,-0.07,0.0,0.07,2
41.0,2.0,0.0,0.0,0.0,2
41.0,2.0,0.13,-0.6599999999999999,0.0,2
41.0,2.0,0.04,0.0399999999999999,0.13,2
41.0,2.0,-0.13,0.7500000000000001,0.17,2
41.0,2.0,0.0,-1.11,0.04,2
41.0,2.0,0.06,2.5,0.04,2
41.0,2.0,-0.02,-1.17,0.1,2
41.0,2.0,0.2199999999999999,-2.0700000000000003,0.08,2
41.0,2.0,0.1699999999999999,-2.753185307179586,0.3,2
41.0,2.0,-0.4399999999999999,-2.0,0.47,2
41.0,2.0,0.15,0.32,0.03,2
41.0,2.0,0.05,1.12,0.18,2
41.0,2.0,-0.14,-2.69,0.23,2
41.0,2.0,0.07,0.22,0.09,2
41.0,2.0,0.11,2.4400000000000004,0.16,2
41.0,2.0,-0.13,-0.7700000000000002,0.27,2
41.0,2.0,0.03,-1.0699999999999998,0.14,2
41.0,2.0,0.29,1.17,0.17,2
41.0,2.0,-0.46,0.0,0.46,2
41.0,2.0,0.51,-1.85,0.0,2
41.0,2.0,0.51,-3.0231853071795864,0.51,2
41.0,2.0,-0.93,-1.83,1.02,2
41.0,2.0,0.28,-0.4800000000000001,0.09,2
41.0,3.0,-0.15,-0.7899999999999998,0.63,1
41.0,3.0,0.0,0.3299999999999998,0.48,1
41.0,3.0,-0.2799999999999999,-1.45,0.48,1
41.0,3.0,-0.2,0.0,0.2,1
41.0,3.0,0.22,1.37,0.0,1
41.0,3.0,-0.16,-1.57,0.22,1
41.0,3.0,0.28,1.08,0.06,1
41.0,3.0,0.46,0.4199999999999999,0.34,1
41.0,3.0,-0.5800000000000001,-1.41,0.8,1
41.0,3.0,-0.06,1.73,0.22,1
41.0,3.0,-0.08,0.5399999999999998,0.16,1
41.0,3.0,0.29,-0.3999999999999999,0.08,1
41.0,3.0,-0.21,-0.1399999999999999,0.37,1
41.0,3.0,0.62,-0.02,0.16,1
41.0,3.0,-0.72,-2.59,0.78,1
41.0,3.0,0.02,-0.54,0.06,1
41.0,3.0,0.24,3.03,0.08,1
41.0,3.0,0.34,-0.2199999999999999,0.32,1
41.0,4.0,0.55,-0.24,0.44,2
41.0,4.0,-0.4499999999999999,-0.3900000000000001,0.99,2
41.0,4.0,-0.52,0.6300000000000001,0.54,2
41.0,4.0,0.18,-0.1,0.02,2
41.0,4.0,-0.2,0.0,0.2,2
41.0,4.0,0.1,-1.47,0.0,2
41.0,4.0,-0.06,2.03,0.1,2
41.0,4.0,0.1099999999999999,-2.4299999999999997,0.04,2
41.0,4.0,0.1399999999999999,2.25,0.15,2
41.0,4.0,-0.2299999999999999,-1.06,0.29,2
41.0,4.0,-0.06,0.0,0.06,2
41.0,4.0,0.08,0.78,0.0,2
41.0,4.0,0.02,-1.57,0.08,2
41.0,4.0,-0.01,0.46,0.1,2
41.0,4.0,-0.03,-1.25,0.09,2
41.0,4.0,0.08,-3.1331853071795863,0.06,2
41.0,4.0,-0.14,0.0,0.14,2
41.0,4.0,0.1,-2.36,0.0,2
41.0,4.0,0.1,0.1,0.1,2
41.0,4.0,0.2699999999999999,2.23,0.2,2
41.0,4.0,-0.47,0.0,0.47,2
41.0,4.0,0.08,-0.51,0.0,2
41.0,4.0,0.08,-1.94,0.08,2
41.0,4.0,0.01,2.64,0.16,2
41.0,4.0,0.4299999999999999,0.9931853071795862,0.17,2
41.0,4.0,-0.54,-0.6931853071795864,0.6,2
41.0,4.0,-0.0399999999999999,1.8931853071795863,0.06,2
41.0,4.0,0.0099999999999999,2.3600000000000003,0.02,2
41.0,4.0,0.17,1.2,0.03,2
41.0,4.0,-0.1,-0.2199999999999999,0.2,2
41.0,4.0,-0.04,-0.98,0.1,2
41.0,4.0,0.38,0.6499999999999999,0.06,2
41.0,4.0,-0.44,0.0,0.44,2
41.0,4.0,0.0,0.0,0.0,2
41.0,4.0,0.0,0.0,0.0,2
41.0,4.0,0.13,0.5899999999999999,0.0,2
41.0,4.0,0.09,0.0,0.13,2
41.0,4.0,-0.18,-0.4599999999999997,0.22,2
41.0,4.0,-0.04,0.0,0.04,2
41.0,4.0,0.24,0.1699999999999999,0.0,2
41.0,4.0,-0.24,0.0,0.24,2
41.0,4.0,0.04,-2.85,0.0,2
41.0,4.0,0.06,2.68,0.04,2
41.0,4.0,0.0,-1.57,0.1,2
41.0,4.0,0.28,1.57,0.1,2
41.0,4.0,-0.29,-2.68,0.38,2
41.0,4.0,0.09,3.1399999999999997,0.09,2
41.0,4.0,-0.18,0.0,0.18,2
41.0,4.0,0.02,2.6831853071795866,0.0,2
41.0,4.0,-0.02,0.0,0.02,2
41.0,4.0,0.0,0.0,0.0,2
41.0,4.0,0.0,0.0,0.0,2
41.0,4.0,0.0,0.0,0.0,2
41.0,4.0,0.0,0.0,0.0,2
41.0,4.0,0.0,0.0,0.0,2
41.0,4.0,0.0,0.0,0.0,2
41.0,4.0,0.08,2.3600000000000003,0.0,2
41.0,4.0,0.24,1.1,0.08,2
41.0,4.0,0.5800000000000001,-0.3399999999999998,0.32,2
41.0,5.0,-0.62,-0.03,1.28,1
41.0,5.0,0.68,-0.2099999999999999,0.66,1
41.0,5.0,-0.55,0.1099999999999998,1.34,1
41.0,5.0,-0.5900000000000001,0.2299999999999999,0.79,1
41.0,5.0,-0.06,-2.46,0.2,1
41.0,5.0,-0.08,-1.1,0.14,1
41.0,5.0,-0.06,0.0,0.06,1
41.0,5.0,0.02,0.3199999999999998,0.0,1
41.0,5.0,-0.02,0.0,0.02,1
41.0,5.0,0.0,0.0,0.0,1
41.0,5.0,0.07,0.98,0.0,1
41.0,5.0,-0.07,0.0,0.07,1
41.0,5.0,0.03,1.38,0.0,1
41.0,5.0,-0.03,0.0,0.03,1
41.0,5.0,0.0,0.0,0.0,1
41.0,5.0,0.46,0.91,0.0,1
41.0,5.0,-0.44,-0.1299999999999999,0.46,1
41.0,5.0,0.0,-1.57,0.02,1
41.0,5.0,0.2799999999999999,1.5,0.02,1
41.0,5.0,-0.3,0.0,0.3,1
41.0,5.0,0.16,0.1999999999999999,0.0,1
41.0,5.0,-0.0199999999999999,0.01,0.16,1
41.0,5.0,0.26,-0.1899999999999999,0.14,1
41.0,5.0,-0.36,-1.52,0.4,1
41.0,5.0,0.0,1.57,0.04,1
41.0,5.0,0.45,-0.24,0.04,1
41.0,6.0,0.45,0.24,0.61,1
41.0,6.0,-1.04,0.09,1.06,1
41.0,6.0,0.73,-0.1900000000000001,0.02,1
41.0,6.0,-0.69,-2.17,0.75,1
41.0,6.0,-0.03,1.58,0.06,1
41.0,6.0,-0.03,0.0,0.03,1
41.0,6.0,0.16,1.03,0.0,1
41.0,6.0,-0.04,-1.65,0.16,1
41.0,6.0,0.35,0.96,0.12,1
41.0,6.0,-0.47,0.0,0.47,1
41.0,6.0,0.0,0.0,0.0,1
41.0,6.0,0.0,0.0,0.0,1
41.0,6.0,0.0,0.0,0.0,1
41.0,6.0,0.41,0.2400000000000002,0.0,1
41.0,6.0,-0.3,0.5799999999999998,0.41,1
41.0,6.0,-0.07,-1.49,0.11,1
41.0,6.0,0.07,-0.8400000000000001,0.04,1
41.0,6.0,0.2,1.17,0.11,1
41.0,6.0,-0.31,0.0,0.31,1
41.0,6.0,0.0,0.0,0.0,1
41.0,6.0,0.0,0.0,0.0,1
41.0,6.0,0.0,0.0,0.0,1
41.0,6.0,0.0,0.0,0.0,1
41.0,6.0,0.06,-0.79,0.0,1
41.0,6.0,0.29,1.8,0.06,1
41.0,6.0,-0.1799999999999999,0.3899999999999999,0.35,1
41.0,6.0,-0.13,-0.6199999999999999,0.17,1
41.0,6.0,-0.04,0.0,0.04,1
41.0,6.0,0.04,0.0,0.0,1
41.0,6.0,-0.01,-0.78,0.04,1
41.0,6.0,0.31,0.8399999999999999,0.03,1
41.0,6.0,-0.18,-1.75,0.34,1
41.0,6.0,0.1,0.79,0.16,1
41.0,6.0,-0.05,1.19,0.26,1
41.0,6.0,0.1,-2.55,0.21,1
41.0,6.0,0.14,2.44,0.31,1
41.0,6.0,-0.35,0.4599999999999999,0.45,1
41.0,7.0,-1.2999999999999998,0.5499999999999998,1.39,1
41.0,7.0,0.53,-0.3899999999999999,0.09,1
41.0,7.0,-0.62,0.0,0.62,1
41.0,7.0,0.71,0.24,0.0,1
41.0,7.0,-0.3899999999999999,0.01,0.71,1
41.0,7.0,-0.02,0.02,0.32,1
41.0,7.0,-0.0199999999999999,-0.3399999999999998,0.3,1
41.0,7.0,-0.28,0.0,0.28,1
41.0,7.0,0.04,-0.4599999999999999,0.0,1
41.0,7.0,0.5399999999999999,0.3599999999999999,0.04,1
41.0,7.0,-0.36,-0.3599999999999999,0.58,1
41.0,7.0,-0.22,0.0,0.22,1
41.0,7.0,0.0,0.0,0.0,1
41.0,7.0,0.23,0.1899999999999999,0.0,1
41.0,7.0,-0.23,0.0,0.23,1
41.0,7.0,1.13,-0.07,0.0,1
41.0,8.0,-0.01,0.4500000000000002,1.33,1
41.0,8.0,-1.22,-0.6900000000000001,1.32,1
41.0,8.0,0.72,0.2399999999999998,0.1,1
41.0,8.0,-0.82,0.0,0.82,1
41.0,8.0,0.0,0.0,0.0,1
41.0,8.0,0.0,0.0,0.0,1
41.0,8.0,0.68,0.07,0.0,1
41.0,8.0,-0.66,0.33,0.68,1
41.0,8.0,0.0999999999999999,-0.54,0.02,1
41.0,8.0,-0.12,0.0,0.12,1
41.0,8.0,0.13,2.5731853071795863,0.0,1
41.0,8.0,0.4499999999999999,-1.003185307179586,0.13,1
41.0,8.0,-0.3999999999999999,-0.9200000000000002,0.58,1
41.0,8.0,-0.15,-2.47,0.18,1
41.0,8.0,-0.0099999999999999,0.79,0.03,1
41.0,8.0,0.0,0.0,0.02,1
41.0,8.0,-0.02,0.0,0.02,1
41.0,8.0,0.02,1.57,0.0,1
41.0,8.0,0.08,-0.1999999999999999,0.02,1
41.0,8.0,-0.1,0.0,0.1,1
41.0,8.0,0.18,0.1999999999999999,0.0,1
41.0,8.0,-0.12,-3.14,0.18,1
41.0,8.0,0.1,2.62,0.06,1
41.0,8.0,0.18,0.2199999999999999,0.16,1
41.0,9.0,-0.75,-2.74,1.06,1
41.0,9.0,0.8399999999999999,2.57,0.31,1
41.0,9.0,-1.15,0.0,1.15,1
41.0,9.0,0.2,-0.8999999999999999,0.0,1
41.0,9.0,-0.2,0.0,0.2,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.36,2.01,0.0,1
41.0,9.0,0.18,-0.2099999999999999,0.36,1
41.0,9.0,-0.54,0.0,0.54,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.0,0.0,0.0,1
41.0,9.0,0.08,-2.59,0.0,1
41.0,9.0,-0.02,3.14,0.08,1
41.0,9.0,0.2299999999999999,-1.29,0.06,1
41.0,9.0,-0.2299999999999999,0.0399999999999998,0.29,1
41.0,9.0,-0.0199999999999999,0.1399999999999999,0.06,1
41.0,9.0,0.31,-0.1699999999999997,0.04,1
41.0,9.0,0.3399999999999999,-0.49,0.35,1
41.0,9.0,-0.4199999999999999,0.5,0.69,1
41.0,9.0,-0.25,-0.3,0.27,1
41.0,9.0,0.02,0.0,0.02,1
41.0,9.0,0.0199999999999999,0.0,0.04,1
41.0,9.0,-0.0399999999999999,-3.14,0.06,1
41.0,9.0,0.62,2.92,0.02,1
41.0,9.0,-0.64,0.0,0.64,1
41.0,9.0,0.02,0.2199999999999999,0.0,1
41.0,9.0,0.37,-0.2099999999999999,0.02,1
41.0,9.0,-0.37,-2.93,0.39,1
41.0,9.0,1.37,2.9400000000000004,0.02,1
41.0,10.0,-0.92,-0.95,0.95,1
41.0,10.0,0.31,0.4199999999999999,0.03,1
41.0,10.0,-0.34,0.0,0.34,1
41.0,10.0,0.0,0.0,0.0,1
41.0,10.0,0.0,0.0,0.0,1
41.0,10.0,0.15,0.77,0.0,1
41.0,10.0,0.4299999999999999,-0.4099999999999999,0.15,1
41.0,10.0,0.27,0.1699999999999999,0.58,1
41.0,10.0,-0.7,0.1100000000000001,0.85,1
41.0,10.0,0.11,0.1199999999999998,0.15,1
41.0,10.0,-0.19,-1.38,0.26,1
41.0,10.0,-0.07,0.0,0.07,1
41.0,10.0,0.0,0.0,0.0,1
41.0,10.0,0.26,1.66,0.0,1
41.0,10.0,-0.26,0.0,0.26,1
41.0,10.0,0.22,-0.5900000000000001,0.0,1
41.0,10.0,-0.22,0.0,0.22,1
41.0,10.0,0.35,0.32,0.0,1
41.0,10.0,-0.1499999999999999,-0.4099999999999999,0.35,1
41.0,10.0,-0.2,0.0,0.2,1
41.0,10.0,0.1,0.0,0.0,1
41.0,10.0,-0.1,0.0,0.1,1
41.0,10.0,0.0,0.0,0.0,1
41.0,10.0,0.18,-0.7100000000000001,0.0,1
41.0,10.0,0.34,0.7899999999999999,0.18,1
41.0,10.0,0.29,-0.51,0.52,1
41.0,11.0,-0.7999999999999999,0.49,1.16,1
41.0,11.0,0.18,-0.4399999999999999,0.36,1
41.0,11.0,0.0,-1.02,0.54,1
41.0,11.0,-0.52,1.57,0.54,1
41.0,11.0,-0.02,0.0,0.02,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,1.24,-0.06,0.0,1
41.0,11.0,-0.93,0.5199999999999998,1.24,1
41.0,11.0,-0.31,0.0,0.31,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.62,-0.5599999999999998,0.0,1
41.0,11.0,-0.62,0.0,0.62,1
41.0,11.0,0.07,-0.49,0.0,1
41.0,11.0,-0.07,0.0,0.07,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.02,2.16,0.0,1
41.0,11.0,-0.02,0.0,0.02,1
41.0,11.0,0.06,-1.2500000000000002,0.0,1
41.0,11.0,-0.0199999999999999,-0.3199999999999998,0.06,1
41.0,11.0,-0.02,0.0,0.04,1
41.0,11.0,-0.02,0.0,0.02,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.0,0.0,0.0,1
41.0,11.0,0.03,-0.78,0.0,1
41.0,11.0,-0.03,0.0,0.03,1
41.0,11.0,1.32,0.28,0.0,1
41.0,12.0,-0.3299999999999998,-0.4499999999999999,1.63,1
41.0,12.0,-0.66,1.49,1.3,1
41.0,12.0,-0.35,-0.8899999999999999,0.64,1
41.0,12.0,1.09,0.1999999999999999,0.29,1
41.0,12.0,-1.14,1.7431853071795862,1.38,1
41.0,12.0,0.53,2.34,0.24,1
41.0,12.0,-0.44,2.95,0.77,1
41.0,12.0,-0.11,-1.2,0.33,1
41.0,12.0,-0.0799999999999999,2.03,0.22,1
41.0,12.0,0.0,-3.14,0.14,1
41.0,12.0,-0.14,0.0,0.14,1
41.0,12.0,0.27,2.3,0.0,1
41.0,12.0,-0.27,0.0,0.27,1
41.0,12.0,0.34,-0.0299999999999998,0.0,1
41.0,12.0,-0.3,-0.2400000000000002,0.34,1
41.0,12.0,0.38,-0.1199999999999998,0.04,1
41.0,12.0,-0.3999999999999999,-0.3399999999999998,0.42,1
41.0,12.0,-0.02,0.0,0.02,1
41.0,12.0,0.31,0.1999999999999999,0.0,1
41.0,12.0,-0.31,0.0,0.31,1
41.0,12.0,0.6,-0.27,0.0,1
41.0,13.0,-0.97,-0.02,1.68,2
41.0,13.0,0.3,0.02,0.71,2
41.0,13.0,-0.93,-0.1599999999999999,1.01,2
41.0,13.0,-0.05,-0.78,0.08,2
41.0,13.0,-0.03,0.0,0.03,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.31,1.33,0.0,2
41.0,13.0,0.0399999999999999,-0.9600000000000002,0.31,2
41.0,13.0,-0.35,0.0,0.35,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.13,-2.27,0.0,2
41.0,13.0,-0.13,0.0,0.13,2
41.0,13.0,0.16,-2.7231853071795857,0.0,2
41.0,13.0,-0.16,0.0,0.16,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.14,0.0999999999999996,0.0,2
41.0,13.0,-0.07,0.0,0.14,2
41.0,13.0,-0.03,-3.01,0.07,2
41.0,13.0,-0.02,-2.683185307179586,0.04,2
41.0,13.0,0.0,-3.14,0.02,2
41.0,13.0,0.08,2.5,0.02,2
41.0,13.0,-0.1,0.0,0.1,2
41.0,13.0,0.02,2.213185307179586,0.0,2
41.0,13.0,-0.02,0.0,0.02,2
41.0,13.0,0.15,-2.7331853071795864,0.0,2
41.0,13.0,-0.0199999999999999,-0.09,0.15,2
41.0,13.0,-0.03,-0.5199999999999998,0.13,2
41.0,13.0,0.0,-1.37,0.1,2
41.0,13.0,-0.08,-1.57,0.1,2
41.0,13.0,0.0099999999999999,0.78,0.02,2
41.0,13.0,-0.0099999999999999,-0.78,0.03,2
41.0,13.0,0.0999999999999999,-2.973185307179586,0.02,2
41.0,13.0,-0.0399999999999999,-0.1699999999999999,0.12,2
41.0,13.0,0.0699999999999999,-0.28,0.08,2
41.0,13.0,0.02,0.6399999999999999,0.15,2
41.0,13.0,-0.17,0.0,0.17,2
41.0,13.0,0.13,0.8899999999999999,0.0,2
41.0,13.0,-0.11,-2.82,0.13,2
41.0,13.0,-0.02,0.0,0.02,2
41.0,13.0,0.0,0.0,0.0,2
41.0,13.0,0.52,1.53,0.0,2
41.0,13.0,-0.48,0.04,0.52,2
41.0,13.0,0.0,-2.68,0.04,2
41.0,13.0,0.0199999999999999,3.0,0.04,2
41.0,13.0,0.12,-3.0,0.06,2
41.0,13.0,-0.06,2.85,0.18,2
41.0,13.0,0.01,0.51,0.12,2
41.0,13.0,0.01,-0.8200000000000001,0.13,2
41.0,13.0,-0.11,0.93,0.14,2
41.0,13.0,0.47,-1.38,0.03,2
41.0,13.0,-0.48,0.5900000000000001,0.5,2
41.0,13.0,0.0399999999999999,-0.78,0.02,2
41.0,13.0,0.56,2.35,0.06,2
41.0,13.0,-0.58,-3.14,0.62,2
41.0,13.0,-0.04,0.0,0.04,2
41.0,13.0,1.22,1.39,0.0,2
41.0,14.0,-1.07,-0.27,1.59,1
41.0,14.0,0.3399999999999999,-0.1299999999999999,0.52,1
41.0,14.0,-0.47,0.6299999999999999,0.86,1
41.0,14.0,0.0299999999999999,-0.76,0.39,1
41.0,14.0,-0.42,0.0,0.42,1
41.0,14.0,0.06,0.6599999999999999,0.0,1
41.0,14.0,-0.06,0.0,0.06,1
41.0,14.0,1.19,0.02,0.0,1
41.0,14.0,-1.17,-0.3399999999999998,1.19,1
41.0,14.0,0.14,0.0,0.02,1
41.0,14.0,0.0,-1.57,0.16,1
41.0,14.0,0.07,2.23,0.16,1
41.0,14.0,-0.19,-1.77,0.23,1
41.0,14.0,0.31,0.08,0.04,1
41.0,14.0,-0.35,0.0,0.35,1
41.0,14.0,0.03,0.25,0.0,1
41.0,14.0,0.25,0.8499999999999999,0.03,1
41.0,14.0,-0.25,-2.4299999999999997,0.28,1
41.0,14.0,0.01,1.9,0.03,1
41.0,14.0,0.4,0.5499999999999998,0.04,1
41.0,15.0,0.06,0.26,1.17,1
41.0,15.0,-0.95,-0.05,1.23,1
41.0,15.0,0.4,-0.1599999999999999,0.28,1
41.0,15.0,-0.3,-0.01,0.68,1
41.0,15.0,-0.38,0.0,0.38,1
41.0,15.0,0.35,-0.64,0.0,1
41.0,15.0,-0.0099999999999999,1.69,0.35,1
41.0,15.0,-0.26,-2.28,0.34,1
41.0,15.0,-0.04,1.7899999999999998,0.08,1
41.0,15.0,-0.04,0.0,0.04,1
41.0,15.0,0.0,0.0,0.0,1
41.0,15.0,0.1,2.8831853071795863,0.0,1
41.0,15.0,0.1999999999999999,1.37,0.1,1
41.0,15.0,-0.27,-2.36,0.3,1
41.0,15.0,0.18,-1.0731853071795865,0.03,1
41.0,15.0,-0.15,3.1131853071795863,0.21,1
41.0,15.0,-0.0399999999999999,0.32,0.06,1
41.0,15.0,0.6799999999999999,1.8,0.02,1
41.0,15.0,-0.5299999999999999,-2.16,0.7,1
41.0,15.0,-0.09,0.12,0.17,1
41.0,15.0,0.0099999999999999,-2.4400000000000004,0.08,1
41.0,15.0,0.67,-0.4631853071795859,0.09,1
41.0,15.0,-0.45,-1.37,0.76,1
41.0,15.0,0.06,-0.71,0.31,1
41.0,15.0,1.19,-0.2,0.37,1
41.0,16.0,-0.8099999999999999,-0.27,0.97,1
41.0,16.0,1.22,0.3499999999999998,0.16,1
41.0,16.0,-0.2999999999999998,0.1,1.38,1
41.0,16.0,-1.06,0.07,1.08,1
41.0,16.0,-0.02,0.0,0.02,1
41.0,16.0,0.3,-0.4000000000000001,0.0,1
41.0,16.0,-0.3,0.0,0.3,1
41.0,16.0,0.0,0.0,0.0,1
41.0,16.0,0.0,0.0,0.0,1
41.0,16.0,0.0,0.0,0.0,1
41.0,16.0,0.0,0.0,0.0,1
41.0,16.0,0.0,0.0,0.0,1
41.0,16.0,0.56,0.03,0.0,1
41.0,16.0,-0.42,-0.2199999999999999,0.56,1
41.0,16.0,0.0999999999999999,0.4299999999999999,0.14,1
41.0,16.0,-0.1999999999999999,0.1600000000000001,0.24,1
41.0,16.0,-0.04,0.0,0.04,1
41.0,16.0,0.18,-2.43,0.0,1
41.0,16.0,-0.18,0.0,0.18,1
41.0,16.0,0.0,0.0,0.0,1
41.0,16.0,0.0,0.0,0.0,1
41.0,16.0,0.02,-2.2831853071795862,0.0,1
41.0,16.0,0.0,0.0,0.02,1
41.0,16.0,0.0399999999999999,-1.57,0.02,1
41.0,16.0,-0.06,0.0,0.06,1
41.0,16.0,0.18,-0.1100000000000001,0.0,1
41.0,16.0,-0.0999999999999999,0.1100000000000001,0.18,1
41.0,16.0,-0.02,-0.78,0.08,1
41.0,16.0,0.29,0.3699999999999999,0.06,1
41.0,16.0,-0.35,0.0,0.35,1
41.0,16.0,1.08,0.3900000000000001,0.0,1
41.0,17.0,-0.26,-0.65,0.9,2
41.0,17.0,0.35,0.35,0.64,2
41.0,17.0,-0.1899999999999999,0.7,0.99,2
41.0,17.0,-0.8,0.0,0.8,2
41.0,17.0,0.2,-0.3299999999999998,0.0,2
41.0,17.0,0.0,-1.57,0.2,2
41.0,17.0,-0.2,0.0,0.2,2
41.0,17.0,0.0,0.0,0.0,2
41.0,17.0,0.0,0.0,0.0,2
41.0,17.0,0.1,0.93,0.0,2
41.0,17.0,-0.1,0.0,0.1,2
41.0,17.0,0.0,0.0,0.0,2
41.0,17.0,0.07,-0.3400000000000001,0.0,2
41.0,17.0,-0.04,1.77,0.07,2
41.0,17.0,0.1,-1.11,0.03,2
41.0,17.0,-0.1,1.11,0.13,2
41.0,17.0,0.07,-1.7199999999999998,0.03,2
41.0,17.0,0.1999999999999999,0.0,0.1,2
41.0,17.0,-0.1399999999999999,1.06,0.3,2
41.0,17.0,-0.1,-2.95,0.16,2
41.0,17.0,0.06,2.66,0.06,2
41.0,17.0,-0.12,0.0,0.12,2
41.0,17.0,0.54,0.27,0.0,2
41.0,17.0,-0.34,-0.1099999999999998,0.54,2
41.0,17.0,-0.16,0.0,0.2,2
41.0,17.0,-0.04,0.0,0.04,2
41.0,17.0,0.0,0.0,0.0,2
41.0,17.0,0.04,2.6831853071795866,0.0,2
41.0,17.0,0.29,-2.9231853071795864,0.04,2
41.0,18.0,-0.2299999999999999,0.06,1.6,1
41.0,18.0,-0.9600000000000002,-0.4700000000000001,1.37,1
41.0,18.0,0.1699999999999999,0.22,0.41,1
41.0,18.0,-0.5399999999999999,1.57,0.58,1
41.0,18.0,0.09,-1.7800000000000002,0.04,1
41.0,18.0,-0.11,0.67,0.13,1
41.0,18.0,0.05,-0.5900000000000001,0.02,1
41.0,18.0,-0.07,0.0,0.07,1
41.0,18.0,0.13,0.27,0.0,1
41.0,18.0,-0.13,0.0,0.13,1
41.0,18.0,0.18,0.7799999999999998,0.0,1
41.0,18.0,-0.18,0.0,0.18,1
41.0,18.0,0.08,-1.2399999999999998,0.0,1
41.0,18.0,-0.08,0.0,0.08,1
41.0,18.0,0.02,0.78,0.0,1
41.0,18.0,-0.02,0.0,0.02,1
41.0,18.0,0.0,0.0,0.0,1
41.0,18.0,0.0,0.0,0.0,1
41.0,18.0,0.0,0.0,0.0,1
41.0,18.0,0.19,-0.56,0.0,1
41.0,18.0,-0.19,0.0,0.19,1
41.0,18.0,0.62,-0.06,0.0,1
41.0,18.0,-0.18,0.49,0.62,1
41.0,18.0,-0.36,-0.6499999999999999,0.44,1
41.0,18.0,0.0,-0.79,0.08,1
41.0,18.0,-0.04,1.57,0.08,1
41.0,19.0,-2.36,0.91,2.9,1
41.0,19.0,0.0299999999999999,-0.4599999999999999,0.54,1
41.0,19.0,-0.5299999999999999,-2.13,0.57,1
41.0,19.0,-0.04,0.0,0.04,1
41.0,19.0,0.04,0.46,0.0,1
41.0,19.0,0.0799999999999999,1.28,0.04,1
41.0,19.0,-0.0499999999999999,-0.76,0.12,1
41.0,19.0,-0.07,0.0,0.07,1
41.0,19.0,0.27,0.8900000000000001,0.0,1
41.0,19.0,-0.27,0.0,0.27,1
41.0,19.0,0.0,0.0,0.0,1
41.0,19.0,0.02,-0.3,0.0,1
41.0,19.0,0.02,0.4599999999999997,0.02,1
41.0,19.0,-0.04,0.0,0.04,1
41.0,19.0,0.0,0.0,0.0,1
41.0,19.0,0.9,-0.8199999999999998,0.0,1
41.0,19.0,-0.9,0.0,0.9,1
41.0,19.0,0.04,-0.75,0.0,1
41.0,19.0,0.22,1.19,0.04,1
41.0,19.0,0.07,0.1100000000000001,0.26,1
41.0,19.0,0.1099999999999999,-0.81,0.33,1
41.0,20.0,-0.3399999999999998,-0.24,1.64,1
41.0,20.0,-0.8400000000000001,0.54,1.3,1
41.0,20.0,0.0399999999999999,-0.62,0.46,1
41.0,20.0,0.24,-1.03,0.5,1
41.0,20.0,-0.65,3.0700000000000003,0.74,1
41.0,20.0,-0.09,0.0,0.09,1
41.0,20.0,0.0,0.0,0.0,1
41.0,20.0,0.0,0.0,0.0,1
41.0,20.0,0.0,0.0,0.0,1
41.0,20.0,0.0,0.0,0.0,1
41.0,20.0,0.21,-0.2600000000000002,0.0,1
41.0,20.0,-0.09,-0.31,0.21,1
41.0,20.0,-0.0499999999999999,-1.52,0.12,1
41.0,20.0,-0.01,-0.91,0.07,1
41.0,20.0,0.25,2.09,0.06,1
