2482	1455	-456.4912	0	52603.3226	0
2483	1455	-456.4908	0	52603.3165	0
2484	1455	-456.3293	0	52603.0164	0
2485	1455	-456.4383	0	52603.2052	0
2486	1455	-456.4887	0	52603.3098	0
2487	1455	-456.5021	0	52603.3357	0
2490	1455	-456.4093	0	52603.1736	0
2513	1455	-456.4613	0	52603.2710	0
2540	1455	-456.4817	0	52603.3115	0
2544	1455	-456.4902	0	52603.3276	0
2550	1455	-456.5007	0	52603.3371	0
2560	1455	-456.4820	0	52603.3168	0
2571	1455	-456.4819	0	52603.3062	0
2572	1455	-456.4828	0	52603.3112	0
2581	1455	-456.4788	0	52603.3014	0
2583	1455	-456.3857	0	52603.1382	0
2606	1455	-456.4875	0	52603.3214	0
2616	1455	-456.5120	0	52603.3716	0
2617	1455	-456.5840	0	52603.4974	0
2642	1455	-456.4729	0	52603.2939	0
2668	1455	-456.4909	0	52603.3349	0
2669	1455	-456.4938	0	52603.3387	0
2670	1455	-456.4933	0	52603.3350	0
2671	1455	-456.4985	0	52603.3438	0
2691	1455	-456.4955	0	52603.3449	0
2702	1455	-456.4931	0	52603.3310	0
2703	1455	-456.4112	0	52603.1926	0
2714	1455	-456.3777	0	52603.1300	0
2715	1455	-456.4455	0	52603.2487	0
2716	1455	-456.3895	0	52603.1522	0
2717	1455	-456.4556	0	52603.2635	0
