Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,78.0,1.05,0.0,-0.95,-4.2519292358065375,0.0,0.0,0.0,1.0,1.0,1.42,,
0.5,78.0,1.06,0.0,-0.96,-3.7752850530746427,1.0,0.0,0.0,1.0,1.0,1.43,0.03,-0.79
1.0,78.0,1.07,0.0,-0.98,-3.7476931429298634,1.0,0.0,0.0,1.0,1.0,1.45,0.04,-1.11
1.5,78.0,1.11,0.0,-0.96,-3.7575699611668996,1.0,0.0,0.0,1.0,1.0,1.47,0.09,0.46
2.0,78.0,1.11,0.0,-0.96,-3.5089914424516078,1.0,0.0,0.0,1.0,1.0,1.47,0.0,0.0
2.5,78.0,1.11,0.0,-0.96,-3.837835908136867,1.0,0.0,0.0,0.0,1.0,1.47,0.0,0.0
3.0,78.0,1.12,0.0,-1.01,-3.889469728727867,1.0,0.0,0.0,1.0,1.0,1.51,0.1,-1.37
3.5,78.0,1.09,0.0,-0.97,-3.8634276709588597,1.0,0.0,1.0,1.0,1.0,1.46,0.1,2.21
4.0,78.0,0.83,0.0,-0.91,-3.8311722410527524,1.0,0.0,1.0,0.0,1.0,1.23,0.53,2.91
4.5,78.0,0.8,0.0,-0.89,-3.801697120645072,1.0,0.0,0.0,0.0,1.0,1.2,0.07,2.55
5.0,78.0,0.8,0.0,-0.93,-3.776950097181045,1.0,0.0,1.0,0.0,1.0,1.23,0.08,-1.57
5.5,78.0,0.8,0.0,-0.95,-3.8042278480604645,1.0,0.0,1.0,1.0,1.0,1.24,0.04,-1.57
6.0,78.0,0.68,0.0,-0.97,-3.801814057704956,1.0,1.0,0.0,1.0,1.0,1.18,0.24,-2.98
6.5,78.0,0.64,0.0,-0.96,-3.8452291228483153,1.0,1.0,0.0,1.0,1.0,1.15,0.08,2.9
7.0,78.0,0.51,0.0,-0.91,-3.851590847971834,0.0,1.0,1.0,1.0,1.0,1.04,0.28,2.77
