Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,
7.0,51.0,-3.22,0.0,-9.49,0.9187823334872369,0.0,0.0,0.0,0.0,1.0,10.02,,
7.5,51.0,-2.95,0.0,-9.23,1.1084257957516612,0.0,0.0,0.0,0.0,1.0,9.69,0.75,0.77
8.0,51.0,-2.89,0.0,-9.1,1.3289760720091768,0.0,0.0,0.0,0.0,1.0,9.55,0.29,1.14
8.5,51.0,-2.94,0.0,-8.54,1.3982695004909984,0.0,0.0,0.0,0.0,1.0,9.03,1.12,1.66
9.0,51.0,-2.02,0.0,-8.41,1.2962314263137356,0.0,0.0,0.0,0.0,1.0,8.65,1.86,0.14
9.5,51.0,-2.09,0.0,-7.94,1.3407694362978275,0.0,0.0,0.0,0.0,1.0,8.21,0.95,1.72
10.0,51.0,-1.94,0.0,-7.47,1.3367424381147008,0.0,0.0,0.0,1.0,1.0,7.72,0.99,1.26
10.5,51.0,-1.74,0.0,-6.96,1.3501341749323283,0.0,0.0,0.0,1.0,1.0,7.17,1.1,1.2
11.0,51.0,-2.04,0.0,-6.57,1.4220065193701894,1.0,0.0,0.0,0.0,1.0,6.88,0.98,2.23
11.5,51.0,-0.8,0.0,-6.57,1.3568145971772618,0.0,0.0,0.0,0.0,1.0,6.62,2.48,0.0
12.0,51.0,-0.77,0.0,-6.23,1.3908942452175534,0.0,0.0,0.0,0.0,1.0,6.28,0.68,1.48
12.5,51.0,-0.66,0.0,-5.96,1.3929050390487763,0.0,0.0,0.0,0.0,1.0,6.0,0.58,1.18
13.0,51.0,-0.79,0.0,-5.09,1.395300328914213,0.0,0.0,0.0,1.0,1.0,5.15,1.76,1.72
13.5,51.0,-0.71,0.0,-4.17,1.3876994200217778,0.0,0.0,0.0,0.0,1.0,4.23,1.85,1.48
14.0,51.0,-0.77,0.0,-3.72,1.3837792359888734,0.0,0.0,0.0,0.0,1.0,3.8,0.91,1.7
14.5,51.0,-0.76,0.0,-3.16,1.3334760544195938,0.0,1.0,0.0,0.0,1.0,3.25,1.12,1.55
15.0,51.0,-0.79,0.0,-2.6,1.3227798040987464,1.0,0.0,0.0,0.0,1.0,2.72,1.12,1.62
15.5,51.0,-0.72,0.0,-2.21,1.2749380603735543,1.0,0.0,0.0,0.0,1.0,2.32,0.79,1.39
16.0,51.0,-0.85,0.0,-1.77,1.3031050565068647,0.0,1.0,0.0,0.0,1.0,1.96,0.92,1.86
16.5,51.0,-0.77,0.0,-1.81,1.3459966974075506,0.0,1.0,0.0,0.0,1.0,1.97,0.18,-0.46
17.0,51.0,-0.8,0.0,-1.81,1.3474039563834335,1.0,0.0,0.0,0.0,1.0,1.98,0.06,3.14
17.5,51.0,-0.75,0.0,-1.75,1.3393096429114595,1.0,0.0,0.0,0.0,1.0,1.9,0.16,0.88
18.0,51.0,-0.93,0.0,-1.55,1.3394445568626385,0.0,1.0,0.0,0.0,1.0,1.81,0.54,2.3
18.5,51.0,-0.95,0.0,-1.38,1.3347525882345024,0.0,1.0,0.0,0.0,1.0,1.68,0.34,1.69
