Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,40.0,-0.75,0.0,-2.29,1.2076755144626456,1.0,1.0,0.0,0.0,1.0,2.41,,
0.5,40.0,-0.75,0.0,-2.29,1.1692396991423013,1.0,1.0,0.0,0.0,1.0,2.41,0.0,0.0
1.0,40.0,-0.75,0.0,-2.29,1.1206492091680036,1.0,1.0,0.0,0.0,1.0,2.41,0.0,0.0
1.5,40.0,-0.75,0.0,-2.29,1.08627041169392,1.0,1.0,0.0,0.0,1.0,2.41,0.0,0.0
2.0,40.0,-0.75,0.0,-2.29,1.136841501303381,1.0,1.0,0.0,0.0,1.0,2.41,0.0,0.0
2.5,40.0,-0.73,0.0,-2.09,1.2106511263043707,1.0,0.0,0.0,0.0,1.0,2.21,0.4,1.47
3.0,40.0,-0.72,0.0,-1.96,1.1852832892254088,1.0,0.0,0.0,0.0,1.0,2.09,0.26,1.49
3.5,40.0,-0.59,0.0,-1.81,1.1924689842887946,1.0,0.0,0.0,0.0,1.0,1.9,0.4,0.86
4.0,40.0,-0.57,0.0,-1.82,1.2197865286751595,1.0,1.0,0.0,0.0,1.0,1.91,0.04,-0.46
4.5,40.0,-0.55,0.0,-1.84,1.2071171836349326,1.0,0.0,0.0,0.0,1.0,1.92,0.06,-0.79
5.0,40.0,-0.48,0.0,-1.74,1.187573859335726,1.0,0.0,0.0,0.0,1.0,1.8,0.24,0.96
5.5,40.0,-0.4,0.0,-1.65,1.201110633014194,1.0,0.0,0.0,1.0,1.0,1.7,0.24,0.84
6.0,40.0,-0.4,0.0,-1.48,1.2491975954992915,1.0,0.0,0.0,1.0,1.0,1.53,0.34,1.57
6.5,40.0,-0.4,0.0,-1.38,1.2923012939040945,1.0,1.0,0.0,1.0,1.0,1.44,0.2,1.57
7.0,40.0,-0.39,0.0,-1.38,1.2731496214890357,0.0,1.0,0.0,1.0,1.0,1.43,0.02,0.0
7.5,40.0,-0.41,0.0,-1.21,1.226470441578597,0.0,1.0,1.0,0.0,1.0,1.28,0.34,1.69
8.0,40.0,-0.45,0.0,-1.01,1.1182800992413464,0.0,1.0,1.0,0.0,1.0,1.11,0.41,1.77
8.5,40.0,-0.43,0.0,-0.98,1.1004567969199803,0.0,1.0,0.0,0.0,1.0,1.07,0.07,0.98
9.0,40.0,-0.27,0.0,-0.84,1.0631800547558854,1.0,0.0,1.0,0.0,1.0,0.88,0.43,0.72
9.5,40.0,-0.39,0.0,-0.92,1.1952335858239536,1.0,0.0,1.0,0.0,1.0,1.0,0.29,-2.55
10.0,40.0,-0.3,-0.01,-0.75,1.207866802548664,1.0,1.0,0.0,0.0,1.0,0.81,0.38,1.08
10.5,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,
11.5,,,,,,,,,,,,,
