Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,58.0,0.67,0.0,-1.35,-4.46469708892941,0.0,0.0,0.0,1.0,1.0,1.51,,
0.5,58.0,0.67,0.0,-1.23,-4.511156008288247,0.0,0.0,0.0,1.0,1.0,1.4,0.24,1.57
1.0,58.0,0.69,0.0,-1.26,-4.4851785277015646,0.0,0.0,0.0,1.0,1.0,1.44,0.07,-0.98
1.5,58.0,0.65,0.0,-1.21,-4.473832142234349,1.0,0.0,0.0,1.0,1.0,1.37,0.13,2.25
2.0,58.0,0.64,0.0,-1.28,-4.487077445927734,0.0,0.0,0.0,1.0,1.0,1.43,0.14,-1.71
2.5,58.0,0.64,0.0,-1.66,-4.435520419823821,1.0,0.0,0.0,0.0,1.0,1.78,0.76,-1.57
3.0,58.0,0.67,0.0,-1.49,-4.437536275109874,1.0,0.0,0.0,1.0,1.0,1.63,0.35,1.4
3.5,58.0,0.67,0.0,-1.5,-4.321937882762534,1.0,1.0,0.0,1.0,1.0,1.64,0.02,-1.57
4.0,58.0,0.64,0.0,-1.5,-4.348849114499035,1.0,0.0,0.0,1.0,1.0,1.63,0.06,3.14
4.5,58.0,0.64,0.0,-1.51,-4.457668648031629,1.0,0.0,0.0,1.0,1.0,1.64,0.02,-1.57
5.0,58.0,0.64,0.0,-1.51,-4.529207948741625,1.0,0.0,0.0,1.0,1.0,1.64,0.0,0.0
5.5,58.0,0.62,0.0,-1.45,-4.577916597506283,1.0,0.0,1.0,1.0,1.0,1.58,0.13,1.89
6.0,58.0,0.61,0.0,-1.47,-4.468744507464786,1.0,0.0,0.0,1.0,1.0,1.59,0.04,-2.03
6.5,58.0,0.59,0.0,-1.32,-4.362574383736718,1.0,0.0,0.0,1.0,1.0,1.45,0.3,1.7
7.0,58.0,0.58,0.0,-1.3,-4.328229794715974,1.0,0.0,0.0,1.0,1.0,1.42,0.04,2.03
7.5,58.0,0.63,0.0,-1.31,-4.252234668425637,1.0,0.0,0.0,1.0,1.0,1.45,0.1,-0.2
8.0,58.0,0.64,0.0,-1.3,-4.1781611496417455,1.0,1.0,0.0,1.0,1.0,1.45,0.03,0.79
8.5,58.0,0.66,0.0,-1.29,-4.1423871359636175,1.0,1.0,0.0,1.0,1.0,1.45,0.04,0.46
9.0,58.0,0.58,0.0,-1.38,-4.113791661498943,1.0,0.0,0.0,0.0,1.0,1.5,0.24,-2.3
9.5,58.0,0.56,0.0,-1.3,-4.116242103768743,1.0,0.0,1.0,1.0,1.0,1.42,0.16,1.82
10.0,58.0,0.56,0.0,-1.3,-4.075165779823056,1.0,0.0,0.0,1.0,1.0,1.42,0.0,0.0
10.5,58.0,0.52,0.0,-1.26,-4.111009606671264,1.0,0.0,1.0,1.0,1.0,1.36,0.11,2.36
11.0,58.0,0.52,0.0,-1.26,-4.108519021828668,1.0,0.0,1.0,1.0,1.0,1.36,0.0,0.0
11.5,58.0,0.32,0.0,-1.26,-4.112718284008966,1.0,0.0,1.0,1.0,1.0,1.3,0.4,3.14
12.0,58.0,0.29,0.0,-1.24,-4.162898245333055,1.0,0.0,0.0,1.0,1.0,1.27,0.07,2.55
12.5,58.0,0.29,0.0,-1.24,-4.172864075361942,1.0,0.0,0.0,1.0,1.0,1.27,0.0,0.0
13.0,58.0,0.32,0.0,-1.24,-4.1986129178166145,1.0,1.0,0.0,1.0,1.0,1.28,0.06,0.0
13.5,58.0,0.31,0.0,-1.26,-4.240636955546134,1.0,0.0,0.0,1.0,1.0,1.3,0.04,-2.03
14.0,58.0,0.39,0.0,-1.26,-4.252440617277372,1.0,0.0,0.0,1.0,1.0,1.32,0.16,0.0
14.5,58.0,0.39,0.0,-1.26,-4.160409405819711,1.0,0.0,0.0,1.0,1.0,1.32,0.0,0.0
15.0,58.0,0.39,0.0,-1.26,-4.172055987918269,1.0,0.0,0.0,1.0,1.0,1.32,0.0,0.0
15.5,58.0,0.44,0.0,-1.27,-4.146788856337148,1.0,1.0,0.0,1.0,1.0,1.34,0.1,-0.2
16.0,58.0,0.38,0.0,-1.3,-4.156218870285673,1.0,0.0,0.0,1.0,1.0,1.35,0.13,-2.68
16.5,58.0,0.36,0.0,-1.29,-4.15710898820419,1.0,1.0,0.0,1.0,1.0,1.34,0.04,2.68
17.0,58.0,0.26,0.0,-1.29,-4.166982315782722,0.0,0.0,0.0,1.0,1.0,1.32,0.2,3.14
