Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,62.0,-0.29,0.0,-1.64,1.2714851009814085,1.0,1.0,0.0,1.0,1.0,1.67,,
0.5,62.0,-0.29,0.0,-1.64,1.2139072125568913,1.0,1.0,0.0,1.0,1.0,1.67,0.0,
1.0,62.0,-0.29,0.0,-1.64,1.1991216557986213,1.0,1.0,0.0,1.0,1.0,1.67,0.0,
1.5,62.0,-0.29,0.0,-1.64,1.344813887773474,1.0,1.0,0.0,1.0,1.0,1.67,0.0,
2.0,62.0,-0.29,0.0,-1.64,1.468636550808892,0.0,1.0,0.0,1.0,1.0,1.67,0.0,
2.5,62.0,-0.29,0.0,-1.64,1.4470075929601374,1.0,1.0,0.0,1.0,1.0,1.67,0.0,
3.0,62.0,-0.29,0.0,-1.64,1.4115893297434436,1.0,1.0,0.0,1.0,1.0,1.67,0.0,
3.5,62.0,-0.21,0.0,-1.62,1.3337120229344634,1.0,1.0,0.0,1.0,1.0,1.63,0.16,0.24
4.0,62.0,-0.15,0.0,-1.47,1.3226731644814496,1.0,0.0,0.0,1.0,1.0,1.48,0.32,1.19
4.5,62.0,-0.15,0.0,-1.43,1.331829336270337,1.0,0.0,0.0,0.0,1.0,1.44,0.08,1.57
5.0,62.0,-0.13,0.0,-1.4,1.3340481733483973,1.0,0.0,0.0,0.0,1.0,1.41,0.07,0.98
5.5,62.0,-0.04,0.0,-1.3,1.3348868040539805,1.0,0.0,0.0,0.0,1.0,1.3,0.27,0.84
6.0,62.0,-0.01,0.0,-1.25,1.3424370983981082,1.0,0.0,0.0,1.0,1.0,1.25,0.12,1.03
6.5,62.0,-0.01,0.0,-1.25,1.351408090753359,1.0,1.0,1.0,1.0,1.0,1.25,0.0,1.03
7.0,62.0,-0.01,0.0,-1.25,1.360267207503557,0.0,1.0,1.0,1.0,1.0,1.25,0.0,1.03
7.5,62.0,-0.01,0.0,-1.25,1.3551097595639139,0.0,1.0,1.0,1.0,1.0,1.25,0.0,1.03
8.0,62.0,-0.0,0.0,-1.2,1.3521961069106345,0.0,1.0,1.0,1.0,1.0,1.2,0.1,1.37
