Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,
9.5,64.0,-4.25,0.0,-8.93,0.940787968295157,0.0,0.0,0.0,0.0,1.0,9.89,,
10.0,64.0,-4.18,0.0,-8.85,0.9073886495972927,0.0,0.0,0.0,0.0,1.0,9.79,0.21,0.85
10.5,64.0,-4.23,0.0,-8.9,0.9628721429194168,0.0,0.0,0.0,0.0,1.0,9.85,0.14,-2.36
11.0,64.0,-4.24,0.0,-8.94,1.0661195382820943,0.0,0.0,0.0,0.0,1.0,9.89,0.08,-1.82
11.5,64.0,-4.03,0.0,-8.35,1.0287609401760809,0.0,0.0,0.0,0.0,1.0,9.27,1.25,1.23
12.0,64.0,-3.96,0.0,-8.4,0.9285457053228932,0.0,0.0,0.0,0.0,1.0,9.29,0.17,-0.62
12.5,64.0,-3.82,0.0,-8.21,0.8484329982612511,0.0,0.0,0.0,0.0,1.0,9.06,0.47,0.94
13.0,64.0,-3.43,0.0,-7.97,0.8611140370074664,0.0,0.0,0.0,0.0,1.0,8.68,0.92,0.55
13.5,64.0,-3.42,0.0,-7.95,1.0148815583654465,0.0,0.0,0.0,0.0,1.0,8.65,0.04,1.11
14.0,64.0,-3.08,0.0,-7.31,1.06426041356287,0.0,0.0,0.0,0.0,1.0,7.93,1.45,1.08
14.5,64.0,-3.09,0.0,-7.33,1.0691745626047853,0.0,0.0,0.0,0.0,1.0,7.95,0.04,-2.03
15.0,64.0,-2.79,0.0,-6.81,1.0628152809422187,0.0,0.0,0.0,0.0,1.0,7.36,1.2,1.05
15.5,64.0,-2.77,0.0,-6.81,1.0805064618392088,0.0,0.0,0.0,0.0,1.0,7.35,0.04,0.0
16.0,64.0,-2.67,0.0,-6.34,1.078041358803692,0.0,0.0,0.0,0.0,1.0,6.88,0.96,1.36
16.5,64.0,-2.48,0.0,-6.11,1.0690515168925194,0.0,0.0,0.0,0.0,1.0,6.59,0.6,0.88
17.0,64.0,-2.47,0.0,-5.93,1.0686937243958607,0.0,0.0,0.0,0.0,1.0,6.42,0.36,1.52
17.5,64.0,-2.18,0.0,-5.54,1.075506093532245,0.0,0.0,0.0,0.0,1.0,5.95,0.97,0.93
18.0,64.0,-2.15,0.0,-5.52,1.0738195818760428,0.0,0.0,0.0,0.0,1.0,5.92,0.07,0.59
18.5,64.0,-1.86,0.0,-4.94,1.07667878025666,1.0,0.0,0.0,0.0,1.0,5.28,1.3,1.11
19.0,64.0,-1.89,0.0,-5.04,1.1015647319291462,0.0,0.0,0.0,0.0,1.0,5.38,0.21,-1.86
19.5,64.0,-1.66,0.0,-4.59,1.112629944853865,0.0,0.0,0.0,0.0,1.0,4.88,1.01,1.1
20.0,64.0,-1.6,0.0,-4.6,1.136933480154961,0.0,0.0,0.0,0.0,1.0,4.87,0.12,-0.17
20.5,64.0,-1.55,0.0,-4.26,1.15581829172739,0.0,0.0,0.0,0.0,1.0,4.53,0.69,1.42
