Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,75.0,0.71,0.0,-0.85,-4.416485859001571,0.0,1.0,1.0,1.0,1.0,1.11,,
0.5,75.0,0.71,0.0,-0.85,-4.383277479323875,0.0,1.0,1.0,1.0,1.0,1.11,0.0,0.0
1.0,75.0,0.71,0.0,-0.85,-4.289118711508033,0.0,1.0,1.0,1.0,1.0,1.11,0.0,0.0
1.5,75.0,0.71,0.0,-0.85,-4.30572726467001,0.0,0.0,1.0,1.0,1.0,1.11,0.0,0.0
2.0,75.0,0.71,0.0,-0.85,-4.441492936524146,0.0,0.0,1.0,1.0,1.0,1.11,0.0,0.0
2.5,75.0,0.71,0.0,-0.85,-4.453207586463532,0.0,1.0,0.0,1.0,1.0,1.11,0.0,0.0
3.0,75.0,0.71,0.0,-0.85,-4.352908750339174,0.0,1.0,0.0,1.0,1.0,1.11,0.0,0.0
3.5,75.0,0.71,0.0,-0.85,-4.168895196642907,1.0,0.0,1.0,0.0,1.0,1.11,0.0,0.0
4.0,75.0,0.71,0.0,-0.85,-4.209474101751775,1.0,0.0,1.0,1.0,1.0,1.11,0.0,0.0
4.5,75.0,0.71,0.0,-0.85,-4.214381967608384,1.0,0.0,1.0,0.0,1.0,1.11,0.0,0.0
5.0,75.0,0.71,0.0,-0.85,-4.217300158117719,1.0,0.0,1.0,0.0,1.0,1.11,0.0,0.0
5.5,75.0,0.71,0.0,-0.85,-4.210250773268913,1.0,0.0,1.0,0.0,1.0,1.11,0.0,0.0
6.0,75.0,0.71,0.0,-0.85,-4.213388875263999,1.0,0.0,1.0,0.0,1.0,1.11,0.0,0.0
6.5,75.0,0.71,0.0,-0.85,-4.25362045985172,0.0,0.0,1.0,1.0,1.0,1.11,0.0,0.0
7.0,75.0,0.71,0.0,-0.85,-4.118526739759603,0.0,0.0,0.0,1.0,1.0,1.11,0.0,0.0
7.5,75.0,0.71,0.0,-0.85,-3.9579616845638808,0.0,0.0,0.0,1.0,1.0,1.11,0.0,0.0
8.0,75.0,0.7,0.0,-0.85,-3.7787861835541436,1.0,0.0,1.0,1.0,1.0,1.1,0.02,3.14
8.5,75.0,0.65,0.0,-0.84,-3.835978877812745,1.0,0.0,0.0,1.0,1.0,1.06,0.1,2.94
9.0,75.0,0.67,0.0,-0.85,-3.898702520470918,1.0,0.0,0.0,0.0,1.0,1.08,0.04,-0.46
9.5,75.0,0.77,0.0,-0.91,-3.993641450462401,1.0,0.0,1.0,1.0,1.0,1.19,0.23,-0.54
10.0,75.0,0.87,0.0,-0.99,-4.223988259811361,1.0,0.0,0.0,1.0,1.0,1.32,0.26,-0.67
10.5,75.0,0.95,0.0,-1.03,-4.12888526887019,0.0,0.0,0.0,1.0,1.0,1.4,0.18,-0.46
11.0,75.0,0.97,0.0,-1.04,-3.703281494783616,0.0,0.0,0.0,1.0,1.0,1.42,0.04,-0.46
11.5,75.0,0.87,0.0,-0.87,-3.6672648803394616,1.0,0.0,1.0,1.0,1.0,1.23,0.39,2.1
12.0,75.0,0.92,0.0,-0.91,-3.696767926015173,0.0,1.0,0.0,0.0,1.0,1.29,0.13,-0.67
