Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,45.0,-0.49,0.0,-1.37,1.551384547961413,0.0,1.0,0.0,1.0,1.0,1.45,,
0.5,45.0,-0.49,0.0,-1.37,1.4555576293530998,0.0,0.0,1.0,1.0,1.0,1.45,0.0,
1.0,45.0,-0.48,0.0,-1.38,1.4752998688271561,0.0,0.0,0.0,1.0,1.0,1.46,0.03,-0.79
1.5,45.0,-0.48,0.0,-1.39,1.4811042754139285,0.0,0.0,0.0,1.0,1.0,1.47,0.02,-1.57
2.0,45.0,-0.49,0.0,-1.39,1.4855647086634953,0.0,0.0,0.0,1.0,1.0,1.47,0.02,3.14
2.5,45.0,-0.48,0.0,-1.41,1.4847480516531946,0.0,0.0,0.0,1.0,1.0,1.49,0.04,-1.11
3.0,45.0,-0.5,0.0,-1.43,1.4933919169467442,1.0,1.0,0.0,1.0,1.0,1.51,0.06,-2.36
3.5,45.0,-0.52,0.0,-1.46,1.5099192773919194,0.0,1.0,0.0,1.0,1.0,1.55,0.07,-2.16
4.0,45.0,-0.55,0.0,-1.65,1.545733939788326,1.0,0.0,0.0,1.0,1.0,1.74,0.38,-1.73
4.5,45.0,-0.55,0.0,-1.65,1.5435946199109867,1.0,0.0,0.0,1.0,1.0,1.74,0.0,-1.73
5.0,45.0,-0.56,0.0,-1.6,1.563901742178768,1.0,0.0,0.0,1.0,1.0,1.7,0.1,1.77
5.5,45.0,-0.56,0.0,-1.62,-4.7078528696587565,1.0,0.0,0.0,1.0,1.0,1.71,0.04,-1.57
6.0,45.0,-0.56,0.0,-1.46,-4.704510564141188,0.0,1.0,0.0,1.0,1.0,1.56,0.32,1.57
6.5,45.0,-0.53,0.0,-1.31,-4.700958819113379,0.0,1.0,0.0,1.0,1.0,1.41,0.31,1.37
7.0,45.0,-0.53,0.0,-1.31,-4.710935121117778,0.0,1.0,0.0,1.0,1.0,1.41,0.0,1.37
7.5,45.0,-0.52,0.0,-1.29,1.5676594604929213,0.0,1.0,0.0,1.0,1.0,1.39,0.04,1.11
8.0,45.0,-0.5,0.0,-1.29,1.5665371212814385,0.0,1.0,0.0,1.0,1.0,1.38,0.04,0.0
8.5,45.0,-0.5,0.0,-1.26,-4.679119514183173,0.0,1.0,0.0,1.0,1.0,1.36,0.06,1.57
9.0,45.0,-0.49,0.0,-1.19,-4.683948840223442,1.0,0.0,1.0,1.0,1.0,1.29,0.14,1.43
9.5,45.0,-0.5,0.0,-1.13,1.5618290572269402,1.0,0.0,1.0,0.0,1.0,1.24,0.12,1.74
10.0,45.0,-0.51,0.0,-1.07,1.544269573639318,1.0,0.0,1.0,0.0,1.0,1.19,0.12,1.74
10.5,45.0,-0.51,0.0,-1.06,1.5514783245021224,1.0,0.0,1.0,0.0,1.0,1.18,0.02,1.57
11.0,45.0,-0.51,0.0,-1.07,1.543802279185389,1.0,0.0,1.0,1.0,1.0,1.19,0.02,-1.57
11.5,45.0,-0.51,0.0,-1.07,1.5346239242617086,0.0,1.0,1.0,1.0,1.0,1.19,0.0,-1.57
12.0,45.0,-0.53,0.0,-1.03,1.5511016999028349,1.0,1.0,0.0,1.0,1.0,1.16,0.09,2.03
