Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,55.0,1.7,0.0,-1.5,-3.9332914555869407,0.0,0.0,0.0,0.0,1.0,2.27,,
0.5,55.0,1.7,0.0,-1.5,-3.9434300732117755,0.0,0.0,0.0,0.0,1.0,2.27,0.0,
1.0,55.0,1.7,0.0,-1.5,-3.9414805404372983,0.0,0.0,0.0,0.0,1.0,2.27,0.0,
1.5,55.0,1.7,0.0,-1.5,-3.942707506901451,1.0,0.0,0.0,0.0,1.0,2.27,0.0,
2.0,55.0,1.7,0.0,-1.5,-3.945041012111367,1.0,0.0,0.0,0.0,1.0,2.27,0.0,
2.5,55.0,1.7,0.0,-1.5,-3.9303435944803224,1.0,0.0,0.0,0.0,1.0,2.27,0.0,
3.0,55.0,1.57,0.0,-1.44,-3.9304291156136704,1.0,0.0,0.0,0.0,1.0,2.13,0.29,2.71
3.5,55.0,1.45,0.0,-1.38,-3.9216640721101546,1.0,0.0,0.0,1.0,1.0,2.0,0.27,2.68
4.0,55.0,1.22,0.0,-1.26,-3.9277989044309143,1.0,0.0,0.0,1.0,1.0,1.75,0.52,2.66
4.5,55.0,1.12,0.0,-1.23,-3.938930614400135,1.0,0.0,0.0,1.0,1.0,1.66,0.21,2.85
5.0,55.0,1.01,0.0,-1.35,-3.9395135543703,0.0,0.0,0.0,1.0,1.0,1.69,0.33,-2.31
5.5,55.0,1.01,0.0,-1.26,-3.963703817802942,1.0,0.0,0.0,1.0,1.0,1.61,0.18,1.57
6.0,55.0,1.08,0.0,-1.43,-3.972725424706501,0.0,0.0,0.0,1.0,1.0,1.79,0.37,-1.18
6.5,55.0,0.97,0.0,-1.12,-4.049811381779334,1.0,0.0,0.0,1.0,1.0,1.48,0.66,1.91
7.0,55.0,0.97,0.0,-1.09,-4.106686426114074,1.0,0.0,0.0,1.0,1.0,1.46,0.06,1.57
7.5,55.0,0.93,0.0,-1.15,-4.116575461655873,0.0,0.0,0.0,1.0,1.0,1.48,0.14,-2.16
8.0,55.0,0.79,0.0,-1.06,-4.124654590763356,1.0,0.0,0.0,1.0,1.0,1.32,0.33,2.57
8.5,55.0,0.77,0.0,-1.13,-4.076710396211071,0.0,0.0,0.0,1.0,1.0,1.37,0.15,-1.85
9.0,55.0,0.76,0.0,-1.14,-3.9219503061074823,1.0,0.0,0.0,1.0,1.0,1.37,0.03,-2.36
9.5,55.0,0.81,0.0,-1.11,-3.9666830948360965,1.0,0.0,0.0,1.0,1.0,1.37,0.12,0.54
10.0,55.0,0.81,0.0,-1.11,-3.951151409822599,0.0,1.0,0.0,1.0,1.0,1.37,0.0,0.54
10.5,55.0,0.6,0.0,-1.28,-3.9516034500988653,1.0,0.0,0.0,1.0,1.0,1.41,0.54,-2.46
11.0,55.0,0.59,0.0,-1.28,-4.0310962162102,1.0,0.0,0.0,1.0,1.0,1.41,0.02,3.14
11.5,55.0,0.66,0.0,-1.21,-4.014725027826492,1.0,0.0,1.0,1.0,1.0,1.38,0.2,0.79
12.0,55.0,0.65,0.0,-1.2,-4.042014996010676,1.0,1.0,0.0,1.0,1.0,1.36,0.03,2.36
12.5,55.0,0.66,0.0,-1.21,-4.04928254701598,1.0,1.0,0.0,1.0,1.0,1.38,0.03,-0.79
13.0,55.0,0.67,0.0,-1.22,-4.026368119266547,0.0,1.0,0.0,1.0,1.0,1.39,0.03,-0.79
13.5,55.0,0.67,0.0,-1.22,-4.083716147828576,0.0,1.0,0.0,1.0,1.0,1.39,0.0,-0.79
14.0,55.0,0.67,0.0,-1.22,-4.040555900756009,1.0,1.0,0.0,1.0,1.0,1.39,0.0,-0.79
14.5,55.0,0.61,0.0,-1.24,-3.9907860918061377,1.0,1.0,0.0,1.0,1.0,1.38,0.13,-2.82
15.0,55.0,0.61,0.0,-1.24,-3.9898715392780932,1.0,0.0,0.0,1.0,1.0,1.38,0.0,-2.82
15.5,55.0,0.61,0.0,-1.26,-4.0181895063917015,1.0,0.0,0.0,1.0,1.0,1.4,0.04,-1.57
16.0,55.0,0.4,0.0,-1.23,-4.0343355473019,0.0,0.0,0.0,1.0,1.0,1.29,0.42,3.0
16.5,55.0,0.34,0.0,-1.17,-4.113278534698856,0.0,0.0,1.0,1.0,1.0,1.22,0.17,2.36
17.0,55.0,0.3,0.02,-0.86,-4.129860907922055,0.0,1.0,0.0,1.0,1.0,0.91,0.63,1.7
17.5,55.0,0.28,0.02,-0.8,-4.2279239772746084,0.0,1.0,1.0,1.0,1.0,0.85,0.13,1.89
18.0,55.0,0.33,-0.01,-0.34,-4.347650073302915,0.0,1.0,0.0,0.0,1.0,0.47,0.93,1.46
18.5,,,,,,,,,,,,,
19.0,,,,,,,,,,,,,
19.5,,,,,,,,,,,,,
20.0,,,,,,,,,,,,,
20.5,,,,,,,,,,,,,
21.0,55.0,-2.48,0.0,-9.69,-4.310614186575595,0.0,0.0,0.0,0.0,2.0,10.0,,
21.5,55.0,-2.31,0.0,-9.18,1.5142131189643833,0.0,0.0,0.0,0.0,2.0,9.47,1.08,1.25
22.0,55.0,-2.25,0.0,-8.98,-4.685352084942045,0.0,0.0,0.0,0.0,2.0,9.26,0.42,1.28
22.5,55.0,-2.22,0.0,-8.89,-4.673098128263794,0.0,0.0,0.0,0.0,2.0,9.16,0.19,1.25
23.0,55.0,-2.22,0.0,-8.89,-4.660898276792353,0.0,0.0,0.0,0.0,2.0,9.16,0.0,1.25
23.5,55.0,-2.26,0.0,-8.89,1.2836942026978848,0.0,0.0,0.0,0.0,2.0,9.17,0.08,3.14
24.0,55.0,-2.07,0.0,-8.81,1.3513349614577006,0.0,0.0,0.0,0.0,2.0,9.05,0.41,0.4
24.5,55.0,-1.95,0.0,-8.22,1.3911811773465814,0.0,0.0,0.0,0.0,2.0,8.45,1.2,1.37
25.0,55.0,-1.85,0.0,-7.76,1.4260713213849143,0.0,0.0,0.0,0.0,2.0,7.98,0.94,1.36
25.5,55.0,-1.87,0.0,-7.32,1.4154152659967403,0.0,0.0,0.0,0.0,2.0,7.56,0.88,1.62
26.0,55.0,-1.81,0.0,-6.76,1.409464478645603,0.0,0.0,0.0,0.0,2.0,7.0,1.13,1.46
26.5,55.0,-1.84,0.0,-6.36,1.4146768171902218,0.0,0.0,0.0,0.0,2.0,6.62,0.8,1.65
27.0,55.0,-1.65,0.0,-5.9,1.4038518488370397,0.0,0.0,0.0,0.0,2.0,6.13,1.0,1.18
27.5,55.0,-1.56,0.0,-5.56,1.3994274217299416,0.0,0.0,0.0,0.0,2.0,5.77,0.7,1.31
28.0,55.0,-1.54,0.0,-5.13,1.4006256077147283,0.0,0.0,0.0,0.0,2.0,5.36,0.86,1.52
28.5,55.0,-1.45,0.0,-4.57,1.3944988737216972,0.0,0.0,0.0,0.0,2.0,4.79,1.13,1.41
29.0,55.0,-1.43,0.0,-3.95,1.3929772956798085,0.0,0.0,0.0,0.0,2.0,4.2,1.24,1.54
29.5,55.0,-1.45,0.0,-3.36,1.39659915058367,0.0,0.0,0.0,0.0,2.0,3.66,1.18,1.6
30.0,55.0,-1.47,0.0,-2.82,1.3807427121562537,0.0,0.0,0.0,0.0,2.0,3.18,1.08,1.61
30.5,55.0,-1.38,0.0,-2.31,1.3231204923687356,0.0,0.0,0.0,0.0,2.0,2.69,1.04,1.4
31.0,55.0,-1.29,0.0,-1.93,1.265124772121291,0.0,1.0,1.0,0.0,2.0,2.32,0.78,1.34
31.5,55.0,-1.31,0.0,-1.78,1.2706763154060343,0.0,1.0,0.0,0.0,2.0,2.21,0.3,1.7
32.0,55.0,-1.06,0.0,-1.52,1.2744877654265399,0.0,1.0,1.0,0.0,2.0,1.85,0.72,0.81
32.5,55.0,-1.06,0.0,-1.52,1.2892949642675344,0.0,1.0,1.0,0.0,2.0,1.85,0.0,0.81
33.0,55.0,-1.46,0.0,-1.42,0.9095683913001085,0.0,1.0,0.0,0.0,2.0,2.04,0.82,2.9
33.5,55.0,-1.3,0.0,-1.34,0.5422011928977553,0.0,1.0,0.0,0.0,2.0,1.87,0.36,0.46
34.0,55.0,-1.06,0.0,-1.29,0.554786413068036,0.0,1.0,0.0,0.0,2.0,1.67,0.49,0.21
