Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,68.0,-0.01,0.0,-3.63,-4.328255974654754,1.0,0.0,0.0,0.0,1.0,3.63,,
0.5,68.0,-0.01,0.0,-3.63,-4.330278811257815,1.0,0.0,0.0,0.0,1.0,3.63,0.0,0.0
1.0,68.0,-0.01,0.0,-3.63,-4.331294592882475,1.0,0.0,0.0,0.0,1.0,3.63,0.0,0.0
1.5,68.0,-0.01,0.0,-3.63,-4.330954253678337,1.0,0.0,0.0,0.0,1.0,3.63,0.0,0.0
2.0,68.0,-0.01,0.0,-3.63,-4.333467527801209,1.0,0.0,0.0,0.0,1.0,3.63,0.0,0.0
2.5,68.0,-0.01,0.0,-3.63,-4.385281117305165,1.0,0.0,0.0,0.0,1.0,3.63,0.0,0.0
3.0,68.0,-0.06,0.0,-3.6,-4.433797779852102,1.0,0.0,0.0,0.0,1.0,3.6,0.12,2.6
3.5,68.0,-0.05,0.0,-3.61,-4.442320222589592,1.0,0.0,0.0,0.0,1.0,3.61,0.03,-0.79
4.0,68.0,-0.05,0.0,-3.61,-4.464548735942991,1.0,0.0,0.0,0.0,1.0,3.61,0.0,0.0
4.5,68.0,-0.05,0.0,-3.61,-4.464960633646461,1.0,0.0,0.0,0.0,1.0,3.61,0.0,0.0
5.0,68.0,-0.05,0.0,-3.61,-4.465030446816542,1.0,0.0,0.0,0.0,1.0,3.61,0.0,0.0
5.5,68.0,-0.39,0.0,-3.43,-4.511763382867941,1.0,0.0,0.0,0.0,1.0,3.45,0.77,2.65
6.0,68.0,-0.39,0.0,-3.43,1.5567676704639977,1.0,0.0,0.0,0.0,1.0,3.45,0.0,0.0
6.5,68.0,-0.45,0.0,-3.07,1.565174898781574,0.0,0.0,1.0,0.0,1.0,3.1,0.73,1.74
7.0,68.0,-0.42,0.0,-3.07,-4.666027799463965,1.0,0.0,0.0,0.0,1.0,3.1,0.06,0.0
7.5,68.0,-0.5,0.0,-2.79,-4.582058263821265,0.0,0.0,1.0,0.0,1.0,2.83,0.58,1.85
8.0,68.0,-0.5,0.0,-2.75,-4.624771706605322,0.0,0.0,1.0,0.0,1.0,2.8,0.08,1.57
8.5,68.0,-0.5,0.0,-2.75,-4.64817133588681,0.0,0.0,1.0,0.0,1.0,2.8,0.0,0.0
9.0,68.0,-0.5,0.0,-2.75,-4.622136259434811,0.0,0.0,1.0,0.0,1.0,2.8,0.0,0.0
9.5,68.0,-0.5,0.0,-2.75,-4.6288959196277855,0.0,0.0,0.0,0.0,1.0,2.8,0.0,0.0
10.0,68.0,-0.65,0.0,-2.54,-4.642706709998816,1.0,0.0,0.0,0.0,1.0,2.62,0.52,2.19
10.5,68.0,-0.63,0.0,-2.52,-4.67046966241029,1.0,0.0,0.0,0.0,1.0,2.6,0.06,0.79
11.0,68.0,-0.63,0.0,-2.52,-4.670305601460602,1.0,0.0,0.0,0.0,1.0,2.6,0.0,0.0
11.5,68.0,-0.63,0.0,-2.52,-4.664916024730443,1.0,0.0,0.0,0.0,1.0,2.6,0.0,0.0
12.0,68.0,-0.63,0.0,-2.52,-4.252918837492419,1.0,0.0,0.0,0.0,1.0,2.6,0.0,0.0
