Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed
0.0,,,,,,,,,,,,
0.507,,,,,,,,,,,,
1.014,,,,,,,,,,,,
1.521,,,,,,,,,,,,
2.028,,,,,,,,,,,,
2.535,,,,,,,,,,,,
3.0420000000000003,,,,,,,,,,,,
3.5490000000000004,,,,,,,,,,,,
4.056,,,,,,,,,,,,
4.563,,,,,,,,,,,,
5.069999999999999,,,,,,,,,,,,
5.576999999999999,,,,,,,,,,,,
6.083999999999999,,,,,,,,,,,,
6.590999999999998,,,,,,,,,,,,
7.097999999999998,81.0,-1.1641814595660538,0.0,-9.714556213017575,345.1242,0.0,0.0,0.0,0.0,1.0,9.784064640356569,
7.604999999999998,81.0,-0.7001183431954425,0.0,-9.091814595663038,351.9379,0.0,0.0,1.0,0.0,1.0,9.118731180180179,1.4812009607804861
8.111999999999998,81.0,-0.7224852071007933,0.0,-9.079881656807268,349.2549,0.0,0.0,1.0,0.0,1.0,9.108580338126496,0.1057989156607908
8.618999999999998,81.0,-0.3944773175543054,0.0,-8.589743589745,347.0808,0.0,0.0,0.0,0.0,1.0,8.598796851399047,1.3299906473621164
9.125999999999998,81.0,-0.369506903353119,0.0,-7.973570019725198,347.8938,0.0,0.0,0.0,0.0,1.0,7.9821271733220405,1.0207840124139909
9.632999999999997,81.0,0.0,0.0,-7.769585798816978,352.6544,0.0,0.0,0.0,0.0,1.0,7.769585798816978,0.9336264377123769
10.139999999999997,81.0,0.07763313609467502,0.0,-7.530414201183477,351.3315,0.0,0.0,0.0,1.0,1.0,7.5308143613559935,0.33932135728544577
10.646999999999997,81.0,0.286982248520712,0.0,-6.753648915187423,346.1895,0.0,0.0,0.0,0.0,1.0,6.759743521804526,1.4675149062275317
11.153999999999996,81.0,0.28994082840233565,0.0,-6.80394477317481,352.8407,0.0,0.0,0.0,0.0,1.0,6.810119687669773,0.03906250000000347
11.660999999999996,81.0,0.2768441814596526,0.0,-6.357869822487195,353.9597,0.0,0.0,1.0,0.0,1.0,6.363894356484983,0.7587456211074043
12.167999999999996,81.0,0.3368836291914036,0.0,-5.948402366865355,355.2301,0.0,0.0,1.0,0.0,1.0,5.95793431465525,0.9466447453971515
12.674999999999995,81.0,0.2757001972387134,0.0,-5.960828402368045,355.3802,0.0,1.0,0.0,0.0,1.0,5.967200838017356,0.21590127397988956
13.181999999999995,81.0,0.29043392504936827,0.0,-5.480769230770337,354.846,0.0,1.0,0.0,0.0,1.0,5.488459093933237,0.8409518416651455
13.688999999999995,81.0,0.3035897435897538,0.0,-5.161025641025815,352.7845,1.0,0.0,0.0,0.0,1.0,5.1699470403224455,0.7994579592363759
14.195999999999994,81.0,0.36426035502955595,0.0,-4.93668639053214,352.7438,0.0,0.0,0.0,0.0,1.0,4.950106880130115,0.5784020662094719
14.702999999999994,81.0,0.7170414201182941,0.0,-4.4102958579878635,352.3263,0.0,0.0,0.0,0.0,1.0,4.468205227286473,1.4394237144986177
15.209999999999994,81.0,0.7254043392505686,0.0,-4.244595660749948,350.5407,0.0,0.0,0.0,0.0,1.0,4.306135596873471,0.3168225205904882
15.716999999999993,81.0,0.7650690335306163,0.0,-4.164299802761582,350.1374,0.0,0.0,0.0,0.0,1.0,4.233996158872563,0.11638626536617948
16.223999999999993,81.0,0.7029585798816511,0.0,-3.57337278106506,349.4543,0.0,0.0,0.0,0.0,1.0,3.6418599365552033,1.2599153505143559
16.730999999999995,81.0,0.665502958579842,0.0,-3.5493491124258245,349.1428,0.0,0.0,0.0,1.0,1.0,3.611201089631608,0.07196709132663
17.237999999999996,81.0,0.3507692307693305,0.0,-2.9912820512829015,349.8133,1.0,0.0,1.0,0.0,1.0,3.01177810663099,1.354573506593275
17.744999999999997,81.0,0.3465088757397269,0.0,-2.887573964497724,350.0702,1.0,1.0,0.0,1.0,1.0,2.9082901852139025,0.1397205588822418
18.252,81.0,0.2523076923077339,0.0,-2.173727810651246,349.5238,1.0,0.0,0.0,1.0,1.0,2.1883216779980756,1.5000992482769488
18.759,81.0,0.260414201183424,0.0,-2.1701183431952003,348.7242,1.0,0.0,0.0,1.0,1.0,2.185687347186299,0.028059792904233057
19.266000000000002,81.0,0.19329388560158656,0.0,-1.4883629191322163,349.4244,1.0,0.0,1.0,0.0,1.0,1.5008619874121443,1.4044140930500495
19.773000000000003,81.0,0.1622879684418135,0.0,-1.317396449704133,347.7507,0.0,0.0,1.0,0.0,1.0,1.3273548095343708,0.324926558804401
