1920	1252	-451.7531	0	52521.7287	0
1921	1252	-451.8198	0	52519.8298	0
1924	1252	-451.6106	0	52519.0502	0
1925	1252	-451.3513	0	52520.3763	0
1926	1252	-451.1734	0	52521.3960	0
1927	1252	-451.0505	0	52522.5541	0
1928	1252	-451.0519	0	52522.5031	0
1929	1252	-450.8739	0	52524.6817	0
1931	1252	-450.7782	0	52523.8875	0
1932	1252	-450.7201	0	52523.9547	0
1933	1252	-450.6477	0	52524.5740	0
1938	1252	-450.3922	0	52521.5044	0
1940	1252	-450.3214	0	52521.2190	0
1941	1252	-450.2638	0	52520.7947	0
1942	1252	-450.2255	0	52521.2337	0
1943	1252	-450.1400	0	52521.3734	0
1944	1252	-450.0786	0	52521.4214	0
1945	1252	-450.0137	0	52521.6228	0
1948	1252	-449.8380	0	52520.9584	0
1956	1252	-449.1673	0	52521.7502	0
1957	1252	-449.1198	0	52521.5823	0
1958	1252	-449.0431	0	52521.1116	0
1959	1252	-448.9350	0	52520.0854	0
1960	1252	-448.8863	0	52520.5455	0
1961	1252	-448.7651	0	52520.0730	0
1962	1252	-448.6627	0	52519.0490	0
1969	1252	-448.0684	0	52515.2747	0
1970	1252	-448.1054	0	52517.5425	0
1973	1252	-447.6999	0	52521.7210	0
1974	1252	-447.5956	0	52522.5999	0
1975	1252	-447.3938	0	52521.6625	0
1977	1252	-447.2793	0	52522.6012	0
1978	1252	-447.2198	0	52522.5418	0
