1	1670	-465.7237	0	52448.2976	0
2	1670	-465.7236	0	52448.2989	0
3	1670	-465.7235	0	52448.2991	0
4	1670	-465.7235	0	52448.2991	0
5	1670	-465.7236	0	52448.3002	0
6	1670	-465.7232	0	52448.3020	0
7	1670	-465.7228	0	52448.3031	0
8	1670	-465.7225	0	52448.3030	0
9	1670	-465.7222	0	52448.3034	0
10	1670	-465.7220	0	52448.3040	0
11	1670	-465.7217	0	52448.3056	0
12	1670	-465.7216	0	52448.3057	0
13	1670	-465.7215	0	52448.3066	0
14	1670	-465.7217	0	52448.3070	0
15	1670	-465.7216	0	52448.3093	0
16	1670	-465.7213	0	52448.3116	0
17	1670	-465.7210	0	52448.3133	0
18	1670	-465.7208	0	52448.3139	0
19	1670	-465.7206	0	52448.3154	0
20	1670	-465.7205	0	52448.3168	0
21	1670	-465.7204	0	52448.3186	0
22	1670	-465.7204	0	52448.3197	0
23	1670	-465.7207	0	52448.3196	0
24	1670	-465.7209	0	52448.3204	0
25	1670	-465.7208	0	52448.3233	0
26	1670	-465.7205	0	52448.3256	0
27	1670	-465.7203	0	52448.3273	0
28	1670	-465.7203	0	52448.3274	0
29	1670	-465.7202	0	52448.3296	0
30	1670	-465.7201	0	52448.3324	0
31	1670	-465.7202	0	52448.3342	0
32	1670	-465.7203	0	52448.3357	0
33	1670	-465.7204	0	52448.3358	0
34	1670	-465.7205	0	52448.3370	0
35	1670	-465.7204	0	52448.3390	0
36	1670	-465.7203	0	52448.3418	0
37	1670	-465.7202	0	52448.3423	0
38	1670	-465.7203	0	52448.3425	0
39	1670	-465.7204	0	52448.3437	0
40	1670	-465.7203	0	52448.3457	0
41	1670	-465.7204	0	52448.3472	0
42	1670	-465.7207	0	52448.3481	0
43	1670	-465.7209	0	52448.3484	0
44	1670	-465.7210	0	52448.3496	0
45	1670	-465.7210	0	52448.3523	0
46	1670	-465.7208	0	52448.3533	0
47	1670	-465.7208	0	52448.3544	0
48	1670	-465.7209	0	52448.3555	0
49	1670	-465.7210	0	52448.3563	0
50	1670	-465.7210	0	52448.3580	0
51	1670	-465.7211	0	52448.3597	0
52	1670	-465.7214	0	52448.3603	0
53	1670	-465.7214	0	52448.3609	0
54	1670	-465.7213	0	52448.3618	0
55	1670	-465.7210	0	52448.3639	0
56	1670	-465.7209	0	52448.3647	0
57	1670	-465.7209	0	52448.3649	0
58	1670	-465.7211	0	52448.3657	0
59	1670	-465.7211	0	52448.3678	0
60	1670	-465.7210	0	52448.3688	0
61	1670	-465.7213	0	52448.3696	0
62	1670	-465.7216	0	52448.3698	0
63	1670	-465.7217	0	52448.3713	0
64	1670	-465.7216	0	52448.3746	0
65	1670	-465.7213	0	52448.3768	0
