117	896	-465.6215	0	52448.0604	0
118	896	-465.6219	0	52448.0644	0
119	896	-465.6221	0	52448.0670	0
121	896	-465.6219	0	52448.0664	0
122	896	-465.6221	0	52448.0673	0
123	896	-465.6222	0	52448.0697	0
125	896	-465.6230	0	52448.0759	0
126	896	-465.6234	0	52448.0781	0
127	896	-465.6236	0	52448.0799	0
128	896	-465.6236	0	52448.0794	0
129	896	-465.6238	0	52448.0782	0
130	896	-465.6240	0	52448.0818	0
132	896	-465.6243	0	52448.0823	0
137	896	-465.6251	0	52448.0894	0
138	896	-465.6253	0	52448.0877	0
142	896	-465.6261	0	52448.0911	0
143	896	-465.6261	0	52448.0913	0
144	896	-465.6263	0	52448.0904	0
173	896	-465.6284	0	52448.1241	0
174	896	-465.6288	0	52448.1274	0
175	896	-465.6291	0	52448.1267	0
176	896	-465.6293	0	52448.1291	0
177	896	-465.6294	0	52448.1309	0
180	896	-465.6294	0	52448.1329	0
181	896	-465.6292	0	52448.1348	0
183	896	-465.6291	0	52448.1336	0
185	896	-465.6294	0	52448.1375	0
186	896	-465.6296	0	52448.1373	0
187	896	-465.6297	0	52448.1354	0
188	896	-465.6296	0	52448.1355	0
189	896	-465.6295	0	52448.1382	0
190	896	-465.6293	0	52448.1400	0
191	896	-465.6292	0	52448.1432	0
192	896	-465.6288	0	52448.1417	0
193	896	-465.6285	0	52448.1419	0
194	896	-465.6285	0	52448.1437	0
195	896	-465.6286	0	52448.1461	0
196	896	-465.6286	0	52448.1469	0
197	896	-465.6288	0	52448.1489	0
198	896	-465.6291	0	52448.1488	0
199	896	-465.6292	0	52448.1479	0
205	896	-465.6288	0	52448.1484	0
206	896	-465.6291	0	52448.1536	0
207	896	-465.6291	0	52448.1553	0
