Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed
0.0,56.0,-0.73,0.0,-0.94,291.2168,1.0,0.0,0.0,0.0,1.0,1.1901680553602503,
0.5250000000005457,56.0,-0.72,0.0,-0.94,292.3187,1.0,0.0,0.0,0.0,1.0,1.1840608092492546,0.019047619047599267
1.0489999999999782,56.0,-0.67,0.0,-0.93,294.0309,1.0,0.0,0.0,1.0,1.0,1.1462111498323508,0.09730953270225762
1.5510000000003856,56.0,-0.69,0.0,-0.93,295.0673,1.0,0.0,0.0,1.0,1.0,1.158015543937127,0.03984063745016668
2.074000000000524,56.0,-0.72,0.0,-0.95,295.5305,1.0,0.0,0.0,0.0,1.0,1.192015100575492,0.0689397949419318
2.574000000000524,56.0,-0.72,0.0,-0.94,296.8933,1.0,0.0,0.0,1.0,1.0,1.1840608092492546,0.020000000000000018
3.100000000000364,56.0,-0.71,0.0,-0.94,298.0118,1.0,0.0,0.0,1.0,1.0,1.1780067911519017,0.019011406844112268
3.625,56.0,-0.72,0.0,-0.95,298.5402,1.0,0.0,0.0,1.0,1.0,1.192015100575492,0.026937401188077643
4.126000000000204,56.0,-0.73,0.0,-0.95,298.8091,1.0,0.0,0.0,1.0,1.0,1.1980818002123228,0.019960079840311264
4.628000000000611,56.0,-0.72,0.0,-0.94,298.7813,1.0,0.0,0.0,1.0,1.0,1.1840608092492546,0.028171584907807738
5.150000000000546,56.0,-0.73,0.0,-0.95,298.6732,1.0,0.0,0.0,1.0,1.0,1.1980818002123228,0.02709221383856846
5.673999999999978,56.0,-0.74,0.0,-0.95,299.0218,1.0,0.0,0.0,1.0,1.0,1.2042009799032718,0.01908396946566954
6.173999999999978,56.0,-0.77,0.0,-0.96,298.2313,1.0,0.0,0.0,1.0,1.0,1.2306502346320827,0.06324555320336764
6.675000000000182,56.0,-0.77,0.0,-0.96,299.0201,1.0,0.0,0.0,1.0,1.0,1.2306502346320827,0.0
7.176000000000386,56.0,-0.77,0.0,-0.96,298.6609,1.0,0.0,0.0,1.0,1.0,1.2306502346320827,0.0
7.701000000000022,56.0,-0.77,0.0,-0.97,298.935,1.0,0.0,0.0,1.0,1.0,1.2384667940643381,0.019047619047632264
8.22400000000016,56.0,-0.79,0.0,-0.98,298.7238,1.0,0.0,0.0,1.0,1.0,1.2587692401707313,0.04275464584128491
8.72400000000016,56.0,-0.78,0.0,-0.97,297.7699,1.0,0.0,0.0,1.0,1.0,1.2447088012864695,0.028284271247461926
