Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,
11.5,,,,,,,,,,,,,
12.0,,,,,,,,,,,,,
12.5,,,,,,,,,,,,,
13.0,,,,,,,,,,,,,
13.5,,,,,,,,,,,,,
14.0,,,,,,,,,,,,,
14.5,,,,,,,,,,,,,
15.0,,,,,,,,,,,,,
15.5,,,,,,,,,,,,,
16.0,,,,,,,,,,,,,
16.5,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,
17.5,,,,,,,,,,,,,
18.0,,,,,,,,,,,,,
18.5,,,,,,,,,,,,,
19.0,,,,,,,,,,,,,
19.5,,,,,,,,,,,,,
20.0,,,,,,,,,,,,,
20.5,,,,,,,,,,,,,
21.0,,,,,,,,,,,,,
21.5,,,,,,,,,,,,,
22.0,,,,,,,,,,,,,
22.5,,,,,,,,,,,,,
23.0,,,,,,,,,,,,,
23.5,,,,,,,,,,,,,
24.0,,,,,,,,,,,,,
24.5,,,,,,,,,,,,,
25.0,,,,,,,,,,,,,
25.5,,,,,,,,,,,,,
26.0,,,,,,,,,,,,,
26.5,,,,,,,,,,,,,
27.0,,,,,,,,,,,,,
27.5,,,,,,,,,,,,,
28.0,,,,,,,,,,,,,
28.5,,,,,,,,,,,,,
29.0,,,,,,,,,,,,,
29.5,,,,,,,,,,,,,
30.0,,,,,,,,,,,,,
30.5,,,,,,,,,,,,,
31.0,,,,,,,,,,,,,
31.5,,,,,,,,,,,,,
32.0,,,,,,,,,,,,,
32.5,,,,,,,,,,,,,
33.0,,,,,,,,,,,,,
33.5,,,,,,,,,,,,,
34.0,,,,,,,,,,,,,
34.5,,,,,,,,,,,,,
35.0,,,,,,,,,,,,,
35.5,280.0,-0.93,0.0,-1.27,1.1684654710861164,0.0,1.0,0.0,0.0,1.0,1.57,,
36.0,280.0,-0.87,0.0,-1.35,1.100730464546693,1.0,1.0,0.0,0.0,1.0,1.61,0.2,-0.93
36.5,280.0,-0.95,0.0,-1.28,1.0574997061723448,1.0,1.0,0.0,0.0,1.0,1.59,0.21,2.42
37.0,280.0,-0.96,0.0,-1.29,1.0354684150244202,1.0,0.0,0.0,0.0,1.0,1.61,0.03,-2.36
37.5,280.0,-1.0,0.0,-1.29,1.0247962502472505,0.0,1.0,0.0,0.0,1.0,1.63,0.08,3.14
38.0,280.0,-1.09,0.0,-1.2,0.6704725954767516,0.0,0.0,0.0,0.0,1.0,1.62,0.25,2.36
38.5,280.0,-1.1,0.0,-1.19,0.5168659934758055,1.0,0.0,0.0,0.0,1.0,1.62,0.03,2.36
39.0,280.0,-0.76,0.0,-1.21,0.5244421186928625,1.0,0.0,0.0,0.0,1.0,1.43,0.68,-0.06
39.5,280.0,-0.69,0.0,-1.21,0.6323383730511519,1.0,1.0,0.0,0.0,1.0,1.39,0.14,0.0
