Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed
0.0,55.0,-0.21,0.0,-1.22,317.5713,1.0,1.0,0.0,0.0,1.0,1.2379418403139948,
0.51299999999992,55.0,-0.29,0.0,-1.27,327.397,1.0,1.0,0.0,0.0,1.0,1.3026895255585653,0.183898267681444
1.0249999999996362,55.0,-0.45,0.0,-1.33,323.2951,1.0,1.0,0.0,0.0,1.0,1.4040655255364687,0.3337501463016512
1.5249999999996362,55.0,-0.38,0.0,-1.25,319.2715,1.0,1.0,0.0,1.0,1.0,1.3064838307457158,0.2126029162546931
2.0369999999993524,55.0,-0.38,0.0,-1.23,314.8051,1.0,1.0,0.0,1.0,1.0,1.2873616430513999,0.039062500000021684
2.537999999999556,55.0,-0.37,0.0,-1.14,313.4113,0.0,1.0,0.0,1.0,1.0,1.1985407794480754,0.18074621034199087
3.0499999999992724,55.0,-0.46,0.0,-0.94,287.5009,1.0,0.0,1.0,0.0,1.0,1.0465180361560904,0.428353753895966
3.550999999999476,55.0,-0.45,0.0,-0.94,285.7299,0.0,1.0,1.0,0.0,1.0,1.0421612159354234,0.019960079840311264
4.061999999999898,55.0,-0.46,0.0,-0.93,280.2269,0.0,1.0,1.0,0.0,1.0,1.0375451797391766,0.02767541217948964
4.563000000000102,55.0,-0.44,0.0,-0.91,278.3347,0.0,1.0,1.0,0.0,1.0,1.0107917688624102,0.05645563123243598
5.074999999999818,55.0,-0.39,0.0,-0.91,275.3986,1.0,1.0,1.0,0.0,1.0,0.9900505037623081,0.0976562500000541
5.586999999999534,55.0,-0.45,0.0,-0.91,272.8737,0.0,1.0,1.0,0.0,1.0,1.0151847122568387,0.11718750000006495
6.086999999999534,55.0,-0.47,0.0,-0.97,249.5401,0.0,1.0,1.0,0.0,1.0,1.0778682665335315,0.12649110640673503
6.587999999999738,55.0,-0.46,0.0,-0.97,250.5268,0.0,1.0,0.0,1.0,1.0,1.0735455276791943,0.019960079840311153
7.087999999999738,55.0,-0.51,0.0,-0.96,251.0902,0.0,0.0,0.0,1.0,1.0,1.0870602559196063,0.10198039027185568
7.599999999999454,55.0,-0.5,0.0,-0.96,265.4729,0.0,0.0,0.0,1.0,1.0,1.0824047302187847,0.019531250000010842
8.100999999999658,55.0,-0.53,0.0,-0.96,270.2059,0.0,0.0,0.0,1.0,1.0,1.0965856099730655,0.059880239520933784
8.612999999999374,55.0,-0.4,0.0,-1.0,273.3076,0.0,0.0,0.0,1.0,1.0,1.077032961426901,0.2656537208738864
9.125,55.0,-0.4,0.0,-1.0,283.8949,0.0,0.0,0.0,1.0,1.0,1.077032961426901,0.0
9.625,55.0,-0.4,0.0,-0.99,287.1027,1.0,0.0,1.0,0.0,1.0,1.067754653466797,0.020000000000000018
10.13799999999992,55.0,-0.16,0.0,-0.98,290.5537,0.0,0.0,1.0,0.0,1.0,0.9929753269845126,0.46824218906300935
10.63799999999992,55.0,-0.09,0.0,-0.99,313.0341,0.0,1.0,1.0,0.0,1.0,0.9940824915468535,0.14142135623730953
11.149999999999636,55.0,-0.03,0.0,-0.93,356.4111,0.0,1.0,0.0,0.0,1.0,0.9304837451562494,0.16572815184068884
11.662999999999556,55.0,-0.01,0.0,-0.81,354.3631,0.0,1.0,0.0,0.0,1.0,0.8100617260431455,0.23714473802335942
12.175999999999476,55.0,-0.04,0.0,-0.78,341.9712,0.0,1.0,1.0,0.0,1.0,0.7810249675906655,0.08270254750721148
12.688000000000102,55.0,-0.11,0.0,-0.7,327.2268,0.0,0.0,1.0,0.0,1.0,0.708590149522275,0.20762003540472
13.199999999999818,55.0,-0.07,0.0,-0.51,346.2149,0.0,0.0,1.0,0.0,1.0,0.51478150704935,0.37922827810465537
13.711999999999534,55.0,-0.52,0.0,-0.6,17.75204,0.0,1.0,0.0,0.0,1.0,0.7939773296511684,0.8963120238742285
14.212999999999738,55.0,-0.45,0.0,-0.73,24.83724,0.0,1.0,0.0,0.0,1.0,0.8575546629807338,0.2947070471103273
14.722999999999956,55.0,-0.4,0.0,-0.46,23.85182,0.0,1.0,0.0,0.0,1.0,0.6095900261651268,0.5384129497152982
