Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,283.0,-0.69,0.0,-1.49,1.295173931319952,1.0,1.0,0.0,0.0,1.0,1.64,,
0.5,283.0,-0.69,0.0,-1.49,1.2964319646447895,1.0,1.0,0.0,0.0,1.0,1.64,0.0,
1.0,283.0,-0.69,0.0,-1.49,1.3033926867675933,0.0,1.0,0.0,0.0,1.0,1.64,0.0,
1.5,283.0,-0.69,0.0,-1.49,1.301214166795254,1.0,1.0,0.0,0.0,1.0,1.64,0.0,
2.0,283.0,-0.69,0.0,-1.49,1.2943448999252547,0.0,1.0,1.0,0.0,1.0,1.64,0.0,
2.5,283.0,-0.69,0.0,-1.49,1.2789517940543655,1.0,0.0,0.0,0.0,1.0,1.64,0.0,
3.0,283.0,-0.69,0.0,-1.49,1.280890680320406,1.0,0.0,0.0,0.0,1.0,1.64,0.0,
3.5,283.0,-0.7,0.0,-1.48,1.2785439106081744,1.0,1.0,0.0,0.0,1.0,1.64,0.03,2.36
4.0,283.0,-0.72,0.0,-1.45,1.2920944723877332,1.0,1.0,0.0,0.0,1.0,1.62,0.07,2.16
4.5,283.0,-0.72,0.0,-1.43,1.281848866079751,1.0,1.0,0.0,0.0,1.0,1.6,0.04,1.57
5.0,283.0,-0.72,0.0,-1.43,1.206954693481572,1.0,0.0,0.0,0.0,1.0,1.6,0.0,1.57
5.5,283.0,-0.72,0.0,-1.42,1.2058252909226064,1.0,1.0,0.0,0.0,1.0,1.59,0.02,1.57
6.0,283.0,-0.72,0.0,-1.42,1.237674233645924,1.0,0.0,0.0,0.0,1.0,1.59,0.0,1.57
6.5,283.0,-0.72,0.0,-1.42,1.314807663674412,1.0,0.0,0.0,0.0,1.0,1.59,0.0,1.57
7.0,283.0,-0.72,0.0,-1.42,1.335972398848721,1.0,0.0,0.0,0.0,1.0,1.59,0.0,1.57
7.5,283.0,-0.72,0.0,-1.42,1.3091520987662493,1.0,0.0,0.0,0.0,1.0,1.59,0.0,1.57
8.0,283.0,-0.71,0.0,-1.38,1.3024929695381904,1.0,0.0,0.0,0.0,1.0,1.55,0.08,1.33
8.5,283.0,-0.71,0.0,-1.38,1.3130869435648707,0.0,0.0,1.0,0.0,1.0,1.55,0.0,1.33
9.0,283.0,-0.71,0.0,-1.37,1.3015382744373494,1.0,1.0,0.0,0.0,1.0,1.54,0.02,1.57
9.5,283.0,-0.59,0.0,-0.98,1.2582354339648936,1.0,1.0,0.0,0.0,1.0,1.14,0.82,1.27
10.0,283.0,-0.59,0.0,-0.98,1.201670534638234,1.0,1.0,0.0,0.0,1.0,1.14,0.0,1.27
10.5,283.0,-0.58,0.0,-0.97,1.1053023545222922,0.0,1.0,0.0,0.0,1.0,1.13,0.03,0.79
11.0,283.0,-0.5,0.0,-0.86,1.2038818668005107,1.0,0.0,0.0,0.0,1.0,0.99,0.27,0.94
11.5,283.0,-0.5,0.0,-0.86,1.1988572384169442,1.0,1.0,1.0,0.0,1.0,0.99,0.0,0.94
12.0,283.0,-0.5,0.0,-0.86,1.2262060241969197,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.94
12.5,283.0,-0.5,0.0,-0.86,1.2084375252140662,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.94
13.0,283.0,-0.49,0.0,-0.85,1.2012785336882361,1.0,0.0,1.0,0.0,1.0,0.98,0.03,0.79
13.5,283.0,-0.49,0.0,-0.85,1.204958560416066,1.0,1.0,1.0,0.0,1.0,0.98,0.0,0.79
14.0,283.0,-0.49,0.0,-0.85,1.2245504048684779,1.0,1.0,1.0,0.0,1.0,0.98,0.0,0.79
14.5,283.0,-0.49,0.0,-0.85,1.2245504048684779,1.0,1.0,1.0,0.0,1.0,0.98,0.0,0.79
15.0,283.0,-0.49,0.0,-0.85,1.261087825561428,1.0,1.0,1.0,0.0,1.0,0.98,0.0,0.79
15.5,283.0,-0.47,0.0,-0.87,1.3528465911228527,0.0,0.0,1.0,0.0,1.0,0.99,0.06,-0.79
16.0,283.0,-0.47,0.0,-0.87,1.234471205402664,1.0,1.0,1.0,0.0,1.0,0.99,0.0,-0.79
