Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,45.0,-0.31,0.0,-0.36,1.218252209729731,0.0,1.0,1.0,0.0,1.0,0.48,,
0.5,45.0,-0.3,0.0,-0.36,1.1832229280434292,0.0,1.0,1.0,0.0,1.0,0.47,0.02,0.0
1.0,45.0,-0.3,0.0,-0.36,1.1752954680479462,0.0,1.0,1.0,0.0,1.0,0.47,0.0,0.0
1.5,45.0,-0.3,0.0,-0.36,1.1912816367986627,0.0,1.0,1.0,0.0,1.0,0.47,0.0,0.0
2.0,45.0,-0.3,0.0,-0.36,1.179010401360816,0.0,1.0,1.0,0.0,1.0,0.47,0.0,0.0
2.5,45.0,-0.3,0.0,-0.36,1.1810533092502753,0.0,1.0,1.0,0.0,1.0,0.47,0.0,0.0
3.0,45.0,-0.3,0.0,-0.36,1.1854695158565964,0.0,1.0,1.0,0.0,1.0,0.47,0.0,0.0
3.5,45.0,-0.3,0.0,-0.36,1.2146346657891225,0.0,1.0,1.0,0.0,1.0,0.47,0.0,0.0
4.0,45.0,-0.35,0.0,-0.35,1.0723934733442382,0.0,1.0,1.0,0.0,1.0,0.49,0.1,2.94
4.5,45.0,-0.35,0.0,-0.35,0.9906717472451826,0.0,1.0,1.0,0.0,1.0,0.49,0.0,2.94
5.0,45.0,-0.35,0.0,-0.35,1.0004478599843785,0.0,1.0,1.0,0.0,1.0,0.49,0.0,2.94
5.5,45.0,-0.35,0.0,-0.35,0.8296565716353709,0.0,1.0,1.0,0.0,1.0,0.49,0.0,2.94
6.0,45.0,-0.35,0.0,-0.35,0.8901882552859635,0.0,1.0,1.0,0.0,1.0,0.49,0.0,2.94
6.5,45.0,-0.35,0.0,-0.35,0.9648241191548473,0.0,1.0,1.0,0.0,1.0,0.49,0.0,2.94
7.0,45.0,-0.35,0.0,-0.35,0.9439813972275312,0.0,1.0,1.0,0.0,1.0,0.49,0.0,2.94
7.5,45.0,-0.35,0.0,-0.35,0.9331669881163238,0.0,1.0,1.0,0.0,1.0,0.49,0.0,2.94
8.0,45.0,-0.34,0.0,-0.34,0.924718372806195,0.0,1.0,1.0,0.0,1.0,0.48,0.03,0.79
8.5,45.0,-0.29,0.0,-0.3,0.9094556430304297,0.0,1.0,1.0,0.0,1.0,0.42,0.13,0.67
9.0,45.0,-0.29,0.0,-0.3,1.0044427441092683,0.0,1.0,1.0,0.0,1.0,0.42,0.0,0.67
9.5,45.0,-0.29,0.0,-0.3,1.0302666357217762,0.0,1.0,1.0,0.0,1.0,0.42,0.0,0.67
10.0,45.0,-0.29,0.0,-0.3,1.094416212378828,0.0,1.0,1.0,0.0,1.0,0.42,0.0,0.67
10.5,45.0,-0.29,0.0,-0.3,1.252303757969066,0.0,1.0,1.0,0.0,1.0,0.42,0.0,0.67
11.0,45.0,-0.29,0.0,-0.3,0.9889512016685666,0.0,1.0,1.0,1.0,1.0,0.42,0.0,0.67
11.5,45.0,-0.29,0.0,-0.3,0.9886136549912308,0.0,1.0,0.0,1.0,1.0,0.42,0.0,0.67
12.0,45.0,-0.26,0.0,-0.26,0.9790583264024124,0.0,1.0,1.0,0.0,1.0,0.37,0.1,0.93
12.5,,,,,,,,,,,,,
13.0,,,,,,,,,,,,,
13.5,,,,,,,,,,,,,
14.0,,,,,,,,,,,,,
14.5,,,,,,,,,,,,,
15.0,45.0,2.87,0.0,-9.58,1.0546195638407037,0.0,0.0,1.0,0.0,2.0,10.0,,
15.5,45.0,2.96,0.0,-9.2,1.1854581712164587,0.0,0.0,0.0,0.0,2.0,9.66,0.78,1.34
16.0,45.0,3.03,0.0,-8.99,-4.689397758148169,1.0,0.0,0.0,0.0,2.0,9.49,0.44,1.25
16.5,45.0,3.03,0.0,-8.99,-4.689397758148169,1.0,0.0,0.0,0.0,2.0,9.49,0.44,0.0
17.0,45.0,3.35,0.0,-8.26,-4.57894634176496,0.0,0.0,0.0,0.0,2.0,8.91,1.59,1.16
17.5,45.0,3.34,0.0,-8.12,-4.479562058168646,0.0,0.0,0.0,0.0,2.0,8.78,0.28,1.64
18.0,45.0,3.55,0.0,-7.42,-4.462388018329022,0.0,0.0,0.0,0.0,2.0,8.23,1.46,1.28
18.5,45.0,3.58,0.0,-7.32,-4.39254866831047,0.0,0.0,0.0,0.0,2.0,8.15,0.21,1.28
19.0,45.0,3.66,0.0,-6.69,-4.348475614039108,0.0,0.0,0.0,0.0,2.0,7.63,1.27,1.44
19.5,45.0,3.61,0.0,-6.28,-4.29812111978982,0.0,0.0,0.0,0.0,2.0,7.24,0.83,1.69
20.0,45.0,3.61,0.0,-6.28,-4.2382580717756655,0.0,0.0,0.0,0.0,2.0,7.24,0.0,1.69
20.5,45.0,3.56,0.0,-5.76,-4.234570191066202,0.0,0.0,1.0,0.0,2.0,6.77,1.04,1.67
21.0,45.0,3.56,0.0,-5.77,-4.204925773721079,0.0,0.0,0.0,0.0,2.0,6.78,0.02,-1.57
21.5,45.0,3.43,0.0,-4.91,-4.233936636547728,0.0,0.0,0.0,0.0,2.0,5.99,1.74,1.72
22.0,45.0,3.42,0.0,-4.83,-4.1873764880922755,0.0,0.0,0.0,0.0,2.0,5.92,0.16,1.7
22.5,45.0,3.15,0.0,-3.85,-4.190556477989409,0.0,0.0,0.0,0.0,2.0,4.97,2.03,1.84
23.0,45.0,3.16,0.0,-3.88,-4.172214812880201,0.0,0.0,0.0,0.0,2.0,5.0,0.06,-1.25
23.5,45.0,3.16,0.0,-3.88,-4.172214812880201,0.0,0.0,0.0,0.0,2.0,5.0,0.06,0.0
24.0,45.0,3.03,0.0,-3.65,-4.103417424425088,0.0,0.0,0.0,0.0,2.0,4.74,0.53,2.09
24.5,45.0,2.7,0.0,-2.75,-4.08305466804207,0.0,1.0,0.0,0.0,2.0,3.85,1.92,1.92
25.0,45.0,2.65,0.0,-2.65,-4.056928834468968,0.0,1.0,0.0,0.0,2.0,3.75,0.22,2.03
25.5,45.0,2.32,0.0,-2.13,-4.045373009491513,0.0,0.0,0.0,0.0,2.0,3.15,1.23,2.14
26.0,45.0,2.32,0.0,-2.13,-4.025907352344021,0.0,0.0,0.0,0.0,2.0,3.15,0.0,2.14
26.5,45.0,1.97,0.0,-1.41,-3.9920793807818664,0.0,0.0,0.0,0.0,2.0,2.42,1.6,2.02
27.0,45.0,1.95,0.0,-1.38,-3.905760631965982,0.0,0.0,0.0,0.0,2.0,2.39,0.07,2.16
27.5,45.0,1.4,0.0,-0.61,-3.846829589772394,0.0,0.0,0.0,0.0,2.0,1.53,1.89,2.19
28.0,45.0,1.4,0.0,-0.61,-3.777620303613811,0.0,0.0,0.0,1.0,2.0,1.53,0.0,2.19
28.5,45.0,1.23,0.0,-0.57,-3.8584848985172124,0.0,0.0,0.0,1.0,2.0,1.36,0.35,2.91
29.0,45.0,1.29,0.0,-0.62,-3.874414518600164,0.0,0.0,0.0,1.0,2.0,1.43,0.16,-0.69
29.5,45.0,1.25,0.0,-0.51,-3.896278258139897,0.0,0.0,0.0,1.0,2.0,1.35,0.23,1.92
30.0,45.0,1.39,0.0,-0.67,-3.828093480252235,0.0,0.0,0.0,0.0,2.0,1.54,0.43,-0.85
30.5,45.0,1.26,0.0,-0.45,-3.8008628532626187,0.0,0.0,0.0,1.0,2.0,1.34,0.51,2.1
31.0,45.0,1.39,0.0,-0.64,-3.775299015708658,0.0,0.0,0.0,0.0,2.0,1.53,0.46,-0.97
31.5,45.0,1.35,0.0,-0.6,-3.7955308723977765,0.0,0.0,0.0,1.0,2.0,1.48,0.11,2.36
32.0,45.0,1.29,0.0,-0.55,-3.8436792704725447,0.0,0.0,0.0,1.0,2.0,1.4,0.16,2.45
32.5,45.0,1.34,0.0,-0.6,-3.826440653450596,0.0,0.0,0.0,1.0,2.0,1.47,0.14,-0.79
33.0,45.0,1.27,0.0,-0.43,-3.8217317551287158,0.0,0.0,0.0,0.0,2.0,1.34,0.37,1.96
33.5,45.0,1.3,0.0,-0.35,-3.799590508237915,0.0,0.0,0.0,0.0,2.0,1.35,0.17,1.21
34.0,45.0,1.37,0.0,-0.42,-3.764767699002125,0.0,0.0,0.0,0.0,2.0,1.43,0.2,-0.79
34.5,45.0,1.27,0.0,-0.33,-3.781276768396739,0.0,0.0,0.0,0.0,2.0,1.31,0.27,2.41
35.0,45.0,1.31,0.0,-0.38,-3.9190111716471234,0.0,0.0,0.0,0.0,2.0,1.36,0.13,-0.9
35.5,45.0,1.31,0.0,-0.38,-4.006007108212781,0.0,0.0,0.0,0.0,2.0,1.36,0.0,-0.9
36.0,45.0,1.31,0.0,-0.38,-3.9426254764266067,0.0,0.0,1.0,0.0,2.0,1.36,0.0,-0.9
36.5,45.0,1.31,0.0,-0.38,-3.9426254764266067,0.0,0.0,1.0,0.0,2.0,1.36,0.0,-0.9
37.0,45.0,1.02,0.0,-0.19,-3.7258503473411553,0.0,0.0,0.0,1.0,2.0,1.04,0.69,2.56
37.5,,,,,,,,,,,,,
38.0,,,,,,,,,,,,,
38.5,,,,,,,,,,,,,
39.0,,,,,,,,,,,,,
39.5,,,,,,,,,,,,,
40.0,45.0,3.51,0.0,-9.04,-3.7475936591625,0.0,0.0,0.0,0.0,3.0,9.7,,
40.5,45.0,3.54,0.0,-9.09,-4.119055574522958,0.0,0.0,0.0,0.0,3.0,9.75,0.12,-1.03
41.0,45.0,3.54,0.0,-9.1,-4.278418097864055,0.0,0.0,0.0,0.0,3.0,9.76,0.02,-1.57
41.5,45.0,3.27,0.0,-8.53,-4.304070947209868,0.0,0.0,0.0,0.0,3.0,9.14,1.26,2.01
42.0,45.0,3.27,0.0,-8.48,-4.2832090266607805,0.0,0.0,0.0,0.0,3.0,9.09,0.1,1.57
42.5,45.0,3.05,0.0,-8.08,-4.3106124412463425,0.0,0.0,0.0,0.0,3.0,8.64,0.91,2.07
43.0,45.0,2.83,0.0,-7.68,-4.290131002474189,0.0,0.0,0.0,0.0,3.0,8.18,0.91,2.07
43.5,45.0,2.79,0.0,-7.61,-4.317965513384996,0.0,0.0,0.0,0.0,3.0,8.11,0.16,2.09
44.0,45.0,2.79,0.0,-7.61,-4.317965513384996,0.0,0.0,0.0,0.0,3.0,8.11,0.16,0.0
44.5,45.0,2.39,0.0,-6.67,-4.320267602668376,0.0,0.0,0.0,0.0,3.0,7.09,2.04,1.97
45.0,45.0,2.42,0.0,-6.53,-4.326016717224445,0.0,0.0,0.0,0.0,3.0,6.96,0.29,1.36
45.5,45.0,2.42,0.0,-6.52,-4.30043193571946,0.0,0.0,0.0,0.0,3.0,6.95,0.02,1.57
46.0,45.0,1.82,0.0,-5.19,-4.313893660240092,0.0,0.0,0.0,0.0,3.0,5.5,2.92,1.99
46.5,45.0,1.82,0.0,-5.15,-4.2793675569771406,0.0,0.0,0.0,0.0,3.0,5.46,0.08,1.57
47.0,45.0,1.65,0.0,-4.6,-4.340066617703,0.0,0.0,0.0,0.0,3.0,4.89,1.15,1.87
47.5,45.0,1.42,0.0,-3.84,-4.367180307632731,0.0,0.0,1.0,0.0,3.0,4.09,1.59,1.86
48.0,45.0,1.11,0.0,-3.23,-4.34039997559013,0.0,0.0,0.0,0.0,3.0,3.42,1.37,2.04
48.5,45.0,1.0,0.0,-2.71,-4.325027115538564,1.0,0.0,0.0,0.0,3.0,2.89,1.06,1.78
49.0,45.0,0.95,0.0,-2.68,-4.327444396552576,1.0,0.0,0.0,0.0,3.0,2.84,0.12,2.6
49.5,45.0,0.66,0.0,-1.72,-4.3378727388332425,0.0,1.0,0.0,1.0,3.0,1.84,2.01,1.86
50.0,45.0,0.72,0.0,-1.76,-4.337160644498429,1.0,0.0,0.0,0.0,3.0,1.9,0.14,-0.59
50.5,45.0,0.44,0.0,-1.31,-4.327723649232896,1.0,1.0,0.0,0.0,3.0,1.38,1.06,2.13
51.0,45.0,0.62,0.0,-1.35,-4.3069105979028635,1.0,0.0,1.0,1.0,3.0,1.49,0.37,-0.22
51.5,45.0,0.59,0.0,-1.42,-4.308278936036427,1.0,1.0,0.0,1.0,3.0,1.54,0.15,-1.98
52.0,45.0,0.6,0.0,-1.34,-4.326435596244924,0.0,1.0,0.0,1.0,3.0,1.47,0.16,1.45
52.5,45.0,0.6,0.0,-1.33,-4.342543239911579,0.0,0.0,1.0,0.0,3.0,1.46,0.02,1.57
53.0,45.0,0.68,0.0,-1.41,-4.326433850915671,1.0,0.0,0.0,1.0,3.0,1.57,0.23,-0.79
53.5,45.0,0.62,0.0,-1.32,-4.333073083390258,1.0,0.0,0.0,0.0,3.0,1.46,0.22,2.16
54.0,45.0,0.62,0.0,-1.32,-4.333073083390258,1.0,0.0,0.0,0.0,3.0,1.46,0.22,0.0
54.5,45.0,0.76,0.0,-1.41,-4.328242012020738,0.0,1.0,0.0,1.0,3.0,1.6,0.33,-0.57
55.0,45.0,0.76,0.0,-1.41,-4.342393141595908,0.0,1.0,0.0,0.0,3.0,1.6,0.0,-0.57
55.5,45.0,0.81,0.0,-1.38,-4.315693094698899,0.0,0.0,0.0,1.0,3.0,1.6,0.12,0.54
56.0,45.0,0.81,0.0,-1.38,-4.259104284361487,1.0,0.0,0.0,0.0,3.0,1.6,0.0,0.54
56.5,45.0,0.81,0.0,-1.38,-4.255076064447884,1.0,0.0,0.0,0.0,3.0,1.6,0.0,0.54
57.0,45.0,0.9,0.0,-1.42,-4.222035236378379,1.0,0.0,0.0,0.0,3.0,1.68,0.2,-0.42
57.5,45.0,0.69,0.0,-1.16,-4.238010235021884,0.0,0.0,0.0,1.0,3.0,1.35,0.67,2.25
58.0,45.0,0.81,0.0,-1.08,-4.23455099244443,0.0,0.0,0.0,1.0,3.0,1.35,0.29,0.59
58.5,45.0,0.81,0.0,-1.1,-4.217244307581654,1.0,0.0,0.0,0.0,3.0,1.37,0.04,-1.57
59.0,45.0,0.72,0.0,-0.97,-4.236790249874739,1.0,0.0,0.0,1.0,3.0,1.21,0.32,2.18
59.5,45.0,0.73,0.0,-0.99,-4.227173485696251,1.0,0.0,0.0,0.0,3.0,1.23,0.04,-1.11
60.0,45.0,0.6,0.0,-0.81,-4.265991353589856,1.0,0.0,1.0,1.0,3.0,1.01,0.44,2.2
60.5,45.0,0.52,0.0,-0.81,-4.275004233847155,0.0,1.0,1.0,1.0,3.0,0.96,0.16,3.14
61.0,45.0,0.47,0.0,-0.76,-4.285195211349549,0.0,0.0,1.0,1.0,3.0,0.89,0.14,2.36
61.5,45.0,0.5,0.0,-0.83,-4.279894646411243,0.0,1.0,1.0,1.0,3.0,0.97,0.15,-1.17
62.0,45.0,0.38,0.0,-0.63,-4.301126576761754,0.0,0.0,1.0,1.0,3.0,0.74,0.47,2.11
62.5,45.0,0.38,0.0,-0.65,-4.296812122850825,0.0,0.0,1.0,1.0,3.0,0.75,0.04,-1.57
63.0,45.0,0.38,0.0,-0.65,-4.338008874514898,0.0,0.0,1.0,1.0,3.0,0.75,0.0,-1.57
63.5,45.0,0.43,0.0,-0.72,-4.312359515827589,1.0,1.0,0.0,0.0,3.0,0.84,0.17,-0.95
64.0,45.0,0.4,0.0,-0.72,-4.32372859057508,1.0,0.0,0.0,1.0,3.0,0.82,0.06,3.14
64.5,45.0,0.4,0.0,-0.72,-4.32372859057508,1.0,0.0,0.0,1.0,3.0,0.82,0.06,0.0
65.0,45.0,0.25,0.0,-0.45,-4.337040216780041,0.0,0.0,1.0,0.0,3.0,0.51,0.62,2.08
65.5,45.0,0.25,0.0,-0.45,-4.401636597725603,0.0,0.0,1.0,0.0,3.0,0.51,0.0,2.08
66.0,45.0,0.12,0.0,0.21,-4.38739471102933,1.0,0.0,0.0,0.0,3.0,0.24,1.35,1.77
66.5,,,,,,,,,,,,,
67.0,,,,,,,,,,,,,
67.5,,,,,,,,,,,,,
68.0,,,,,,,,,,,,,
68.5,,,,,,,,,,,,,
69.0,,,,,,,,,,,,,
69.5,,,,,,,,,,,,,
70.0,45.0,-4.98,0.0,-8.67,1.3799951876376244,0.0,0.0,0.0,0.0,4.0,10.0,,
70.5,45.0,-4.85,0.0,-8.19,1.2054996124841844,0.0,0.0,0.0,0.0,4.0,9.52,0.99,1.31
71.0,45.0,-4.73,0.0,-7.92,1.20767499086387,0.0,0.0,0.0,0.0,4.0,9.22,0.59,1.15
71.5,45.0,-4.39,0.0,-7.15,1.180929739939234,0.0,0.0,0.0,0.0,4.0,8.39,1.68,1.15
72.0,45.0,-4.34,0.0,-6.93,1.2340278917726575,0.0,0.0,0.0,0.0,4.0,8.18,0.45,1.35
72.5,45.0,-3.95,0.0,-5.97,1.2059542707543287,0.0,0.0,0.0,0.0,4.0,7.16,2.07,1.18
73.0,45.0,-3.95,0.0,-5.97,1.2059542707543287,0.0,0.0,0.0,0.0,4.0,7.16,2.07,0.0
73.5,45.0,-3.8,0.0,-5.62,1.2277590181653444,0.0,0.0,0.0,0.0,4.0,6.78,0.76,1.17
74.0,45.0,-3.29,0.0,-4.76,1.1769243838388324,0.0,0.0,0.0,0.0,4.0,5.79,2.0,1.04
74.5,45.0,-3.14,0.0,-3.97,1.1836454722553373,0.0,0.0,0.0,0.0,4.0,5.06,1.61,1.38
