Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,
11.5,,,,,,,,,,,,,
12.0,,,,,,,,,,,,,
12.5,,,,,,,,,,,,,
13.0,,,,,,,,,,,,,
13.5,,,,,,,,,,,,,
14.0,,,,,,,,,,,,,
14.5,,,,,,,,,,,,,
15.0,,,,,,,,,,,,,
15.5,,,,,,,,,,,,,
16.0,,,,,,,,,,,,,
16.5,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,
17.5,,,,,,,,,,,,,
18.0,,,,,,,,,,,,,
18.5,,,,,,,,,,,,,
19.0,,,,,,,,,,,,,
19.5,,,,,,,,,,,,,
20.0,,,,,,,,,,,,,
20.5,,,,,,,,,,,,,
21.0,,,,,,,,,,,,,
21.5,,,,,,,,,,,,,
22.0,,,,,,,,,,,,,
22.5,,,,,,,,,,,,,
23.0,,,,,,,,,,,,,
23.5,,,,,,,,,,,,,
24.0,,,,,,,,,,,,,
24.5,,,,,,,,,,,,,
25.0,,,,,,,,,,,,,
25.5,,,,,,,,,,,,,
26.0,,,,,,,,,,,,,
26.5,,,,,,,,,,,,,
27.0,,,,,,,,,,,,,
27.5,,,,,,,,,,,,,
28.0,,,,,,,,,,,,,
28.5,,,,,,,,,,,,,
29.0,,,,,,,,,,,,,
29.5,,,,,,,,,,,,,
30.0,,,,,,,,,,,,,
30.5,,,,,,,,,,,,,
31.0,,,,,,,,,,,,,
31.5,,,,,,,,,,,,,
32.0,,,,,,,,,,,,,
32.5,,,,,,,,,,,,,
33.0,263.0,3.19,0.0,-2.24,-3.5128835266835545,0.0,0.0,0.0,0.0,1.0,3.9,,
33.5,263.0,3.14,0.0,-2.29,-3.5763803502003606,0.0,0.0,0.0,0.0,1.0,3.89,0.14,-2.36
34.0,263.0,3.14,0.0,-2.29,-3.556558645885461,0.0,0.0,0.0,0.0,1.0,3.89,0.0,-2.36
34.5,263.0,3.14,0.0,-2.29,-3.5462018621041262,0.0,0.0,0.0,0.0,1.0,3.89,0.0,-2.36
35.0,263.0,3.14,0.0,-2.29,-3.5437653824683424,0.0,0.0,0.0,0.0,1.0,3.89,0.0,-2.36
35.5,263.0,3.14,0.0,-2.29,-3.1572709462604585,0.0,0.0,0.0,0.0,1.0,3.89,0.0,-2.36
36.0,263.0,3.14,0.0,-2.28,-2.8334233582236585,0.0,0.0,0.0,0.0,1.0,3.88,0.02,1.57
36.5,263.0,3.14,0.0,-2.28,-2.4271560869199305,0.0,0.0,0.0,0.0,1.0,3.88,0.0,1.57
37.0,263.0,3.14,0.0,-2.28,-2.4042503858167565,0.0,0.0,0.0,0.0,1.0,3.88,0.0,1.57
37.5,263.0,3.14,0.0,-2.28,-2.6177024080064113,0.0,0.0,0.0,0.0,1.0,3.88,0.0,1.57
