4799.14,82,(0.28, 0.00, -3.79),Yaw: 351.6568,1,0,0,1
4799.717,82,(0.28, 0.00, -3.79),Yaw: 348.4105,0,1,0,1
4800.242,82,(0.28, 0.00, -3.79),Yaw: 347.2304,1,0,0,1
4802.2,82,(0.28, 0.00, -3.79),Yaw: 345.5801,0,1,0,1
4803.38,82,(0.28, 0.00, -3.79),Yaw: 354.1526,0,0,0,1
4805.58,82,(0.23, 0.00, -3.29),Yaw: 3.558567,0,0,1,0
4806.143,82,(0.24, 0.00, -3.28),Yaw: 4.053652,0,0,1,1
4806.9,82,(0.24, 0.00, -3.13),Yaw: 5.061126,0,0,1,1
4807.88,82,(0.24, 0.00, -3.13),Yaw: 1.238308,0,0,1,1
4809,82,(0.14, 0.00, -3.10),Yaw: 0.07648737,0,0,1,0
4809.591,82,(-0.06, 0.00, -2.83),Yaw: 1.203956,1,0,0,0
4810.68,82,(-0.15, 0.00, -2.43),Yaw: 1.767736,1,0,0,1
4811.268,82,(-0.35, 0.00, -1.98),Yaw: 357.598,1,1,0,0
4829.84,82,(-0.39, 0.00, -0.78),Yaw: 49.45255,1,1,0,0
4830.372,82,(-0.39, 0.00, -0.78),Yaw: 48.27085,1,1,1,0
4830.872,82,(-0.39, 0.00, -0.78),Yaw: 48.48682,1,1,0,0
4831.396,82,(-0.39, 0.00, -0.78),Yaw: 50.01464,1,0,1,0
4831.946,82,(-0.39, 0.00, -0.78),Yaw: 43.93447,1,1,0,0
4832.475,82,(-0.39, 0.00, -0.78),Yaw: 44.39003,1,1,0,0
4832.998,82,(-0.39, 0.00, -0.78),Yaw: 45.87716,1,1,0,0
4833.502,82,(-0.36, 0.00, -0.75),Yaw: 45.94951,0,1,0,1
4834.047,82,(-0.35, 0.00, -0.66),Yaw: 47.89417,0,1,0,0
4834.596,82,(-0.16, 0.00, -0.53),Yaw: 63.98246,0,1,1,0
4835.097,82,(-0.16, 0.00, -0.53),Yaw: 63.36208,0,1,1,0
4835.614,82,(-0.16, 0.00, -0.53),Yaw: 66.98371,0,1,1,0
4836.167,82,(-0.16, 0.00, -0.53),Yaw: 74.17665,0,1,1,0
4836.694,82,(-0.16, 0.00, -0.53),Yaw: 72.49653,0,1,0,0
4837.223,82,(-0.16, 0.00, -0.53),Yaw: 74.02704,0,1,0,0
4837.753,82,(-0.16, 0.00, -0.53),Yaw: 71.03223,0,1,0,0
4838.268,82,(-0.16, 0.00, -0.53),Yaw: 70.81845,1,1,0,0
4838.771,82,(-0.16, 0.00, -0.53),Yaw: 70.17546,1,1,0,0
4839.294,82,(-0.16, 0.00, -0.53),Yaw: 70.29302,1,1,0,0
4839.819,82,(-0.16, 0.00, -0.53),Yaw: 71.61127,1,1,1,0
4840.371,82,(-0.16, 0.00, -0.53),Yaw: 70.00467,1,1,0,0
4840.892,82,(-0.16, 0.00, -0.53),Yaw: 70.41183,1,1,0,0
4841.417,82,(-0.16, 0.00, -0.53),Yaw: 44.71435,0,1,1,0
4841.944,82,(-0.16, 0.00, -0.53),Yaw: 46.94724,0,1,1,0
4842.471,82,(-0.16, 0.00, -0.53),Yaw: 24.80845,0,1,1,1
4843.017,82,(-0.16, 0.00, -0.53),Yaw: 7.20295,0,1,1,0
4843.518,82,(-0.16, 0.00, -0.53),Yaw: 11.66057,0,1,1,1
4844.02,82,(-0.16, 0.00, -0.53),Yaw: 15.04314,0,1,1,0
4844.524,82,(-0.16, 0.00, -0.53),Yaw: 49.36242,0,1,1,0
4845.045,82,(-0.16, 0.00, -0.53),Yaw: 42.99063,1,1,1,0
4845.545,82,(-0.12, 0.00, -0.51),Yaw: 40.3962,1,1,1,0
4846.069,82,(-0.12, 0.00, -0.51),Yaw: 16.36532,0,1,0,1
4846.619,82,(-0.12, 0.00, -0.51),Yaw: 16.6152,0,1,1,0
4847.132,82,(-0.12, 0.00, -0.51),Yaw: 56.04317,1,1,1,0
4847.644,82,(-0.12, 0.00, -0.51),Yaw: 49.83522,1,1,1,0
4848.146,82,(-0.12, 0.00, -0.51),Yaw: 46.20407,1,1,1,0
4848.696,82,(-0.12, 0.00, -0.51),Yaw: 45.56158,1,1,1,0
4849.244,82,(-0.12, 0.00, -0.51),Yaw: 44.1061,1,1,1,0
4849.749,82,(-0.12, 0.00, -0.51),Yaw: 40.96207,1,1,1,0
4850.297,82,(-0.12, 0.00, -0.51),Yaw: 39.61841,1,1,0,1
4850.843,82,(-0.12, 0.00, -0.51),Yaw: 16.59046,0,1,1,0
4851.347,82,(-0.12, 0.00, -0.51),Yaw: 14.07836,0,1,0,1
4851.896,82,(-0.11, 0.00, -0.51),Yaw: 12.61199,0,1,1,0
4852.45,82,(-0.11, 0.00, -0.51),Yaw: 57.25002,0,1,1,0
4852.967,82,(-0.11, 0.00, -0.51),Yaw: 48.55759,1,1,1,0
4853.516,82,(-0.11, 0.00, -0.51),Yaw: 27.35163,0,1,1,0
4854.02,82,(-0.11, 0.00, -0.51),Yaw: 9.623681,0,1,1,1
4854.565,82,(-0.11, 0.00, -0.51),Yaw: 356.7836,0,1,1,1
4855.073,82,(-0.11, 0.00, -0.51),Yaw: 22.0159,0,1,1,0
4855.656,82,(-0.11, 0.00, -0.51),Yaw: 49.50484,1,1,1,0
4856.169,82,(-0.11, 0.00, -0.51),Yaw: 32.35465,0,1,1,0
