7621.24,40,(-0.75, 0.00, -2.29),Yaw: 20.80529,1,1,0,0
7621.75,40,(-0.75, 0.00, -2.29),Yaw: 23.0075,1,1,0,0
7622.262,40,(-0.75, 0.00, -2.29),Yaw: 25.79153,1,1,0,0
7622.763,40,(-0.75, 0.00, -2.29),Yaw: 27.76129,1,1,0,0
7623.263,40,(-0.75, 0.00, -2.29),Yaw: 24.86378,1,1,0,0
7623.775,40,(-0.73, 0.00, -2.09),Yaw: 20.6348,1,0,0,0
7624.288,40,(-0.72, 0.00, -1.96),Yaw: 22.08827,1,0,0,0
7624.802,40,(-0.59, 0.00, -1.81),Yaw: 21.67656,1,0,0,0
7625.313,40,(-0.57, 0.00, -1.82),Yaw: 20.11138,1,1,0,0
7625.825,40,(-0.55, 0.00, -1.84),Yaw: 20.83728,1,0,0,0
7626.337,40,(-0.48, 0.00, -1.74),Yaw: 21.95703,1,0,0,0
7626.837,40,(-0.40, 0.00, -1.65),Yaw: 21.18143,1,0,0,1
7627.35,40,(-0.40, 0.00, -1.48),Yaw: 18.42625,1,0,0,1
7627.85,40,(-0.40, 0.00, -1.38),Yaw: 15.95659,1,1,0,1
7628.362,40,(-0.39, 0.00, -1.38),Yaw: 17.0539,0,1,0,1
7628.863,40,(-0.41, 0.00, -1.21),Yaw: 19.72842,0,1,1,0
7629.376,40,(-0.45, 0.00, -1.00),Yaw: 25.92727,0,1,1,0
7629.888,40,(-0.43, 0.00, -0.98),Yaw: 26.94847,0,1,0,0
7630.388,40,(-0.27, 0.00, -0.84),Yaw: 29.08427,1,0,1,0
7630.888,40,(-0.39, 0.00, -0.92),Yaw: 21.51816,1,0,1,0
7631.388,40,(-0.30, -0.01, -0.75),Yaw: 20.79433,1,1,0,0
7631.888,40,(-0.36, -0.01, -0.38),Yaw: 15.08569,0,1,0,0
7632.388,40,(-0.31, -0.01, 0.07),Yaw: 14.4719,0,1,0,0
7632.888,40,(-0.36, -0.01, 0.47),Yaw: 13.34975,0,1,0,0
7633.4,40,(-0.36, -0.01, -0.07),Yaw: 12.87084,0,1,0,0
7633.9,40,(-0.27, -0.01, 0.56),Yaw: 9.907952,0,1,0,0
7634.413,40,(-0.90, 0.00, -9.20),Yaw: 10.68011,0,0,0,0
7634.926,40,(-0.85, 0.00, -8.52),Yaw: 7.303195,0,0,0,0
7635.438,40,(-0.86, 0.00, -8.57),Yaw: 9.34519,0,0,0,0
7635.95,40,(-0.86, 0.00, -8.57),Yaw: 2.957909,0,0,0,0
7636.451,40,(-0.86, 0.00, -8.57),Yaw: 9.591452,0,0,0,0
7636.963,40,(-0.81, 0.00, -8.54),Yaw: 10.60031,0,0,0,0
7637.476,40,(-0.93, 0.00, -7.58),Yaw: 10.31532,0,0,0,0
7637.988,40,(-0.78, 0.00, -7.21),Yaw: 10.9115,0,0,0,0
7638.488,40,(-0.98, 0.00, -6.32),Yaw: 12.60823,0,0,0,0
7639,40,(-1.03, 0.00, -5.66),Yaw: 13.9527,0,0,0,0
7639.513,40,(-1.13, 0.00, -4.94),Yaw: 13.95274,0,0,0,0
7640.013,40,(-1.60, 0.00, -4.25),Yaw: 57.29976,1,0,0,0
7640.526,40,(-1.41, 0.00, -3.39),Yaw: 45.00128,1,0,0,0
7641.039,40,(-1.22, 0.00, -2.26),Yaw: 57.9977,0,1,0,0
7641.551,40,(-0.68, 0.00, -1.83),Yaw: 70.57522,1,1,0,0
7642.064,40,(-0.73, 0.00, -1.55),Yaw: 80.90574,1,0,0,0
7642.576,40,(-0.62, 0.00, -1.34),Yaw: 86.35772,0,1,0,0
7643.088,40,(-0.62, 0.00, -1.34),Yaw: 91.19398,0,1,0,0
7643.601,40,(-0.62, 0.00, -1.34),Yaw: 36.35554,0,1,1,0
7644.113,40,(-0.46, 0.00, -0.95),Yaw: 43.84934,1,0,1,0
7644.613,40,(-0.44, 0.00, -0.96),Yaw: 53.68284,1,1,0,0
7645.125,40,(-0.40, 0.00, -0.98),Yaw: 59.87101,1,1,0,0
7645.638,40,(-0.30, 0.00, -1.10),Yaw: 55.55367,0,0,1,1
7646.138,40,(-0.15, 0.00, -1.04),Yaw: 52.2209,1,0,0,1
7646.639,40,(0.27, 0.03, -0.74),Yaw: 46.88272,1,0,0,0
7647.151,40,(0.17, 0.00, -0.19),Yaw: 61.6259,0,1,0,0
7647.663,40,(0.29, 0.00, 0.19),Yaw: 66.39626,0,1,0,0
7648.163,40,(0.36, 0.00, 0.83),Yaw: 77.28983,0,1,0,0
7648.676,40,(0.65, 0.00, 1.60),Yaw: 100.8548,0,0,0,0
7649.176,40,(0.74, 0.00, 1.60),Yaw: 115.4215,0,0,0,0
7649.677,40,(-1.33, 0.00, -9.91),Yaw: 112.4964,0,0,0,0
7650.189,40,(-1.24, 0.00, -9.95),Yaw: 106.2755,0,0,0,0
7650.702,40,(-0.49, 0.00, -9.57),Yaw: 53.38108,0,0,0,0
7651.214,40,(-0.49, 0.00, -9.57),Yaw: 50.66302,0,0,0,0
7651.727,40,(-0.49, 0.00, -9.57),Yaw: 40.84468,0,0,0,0
7652.24,40,(-0.49, 0.00, -9.57),Yaw: 110.1947,0,0,0,0
7652.751,40,(-0.60, 0.00, -9.78),Yaw: 114.426,0,0,0,0
7653.264,40,(0.15, 0.00, -8.94),Yaw: 90.3635,0,0,0,0
7653.776,40,(0.20, 0.00, -8.55),Yaw: 85.35738,0,0,0,0
7654.288,40,(0.39, 0.00, -8.02),Yaw: 44.50614,0,0,0,0
7654.803,40,(0.39, 0.00, -8.02),Yaw: 16.64635,0,0,0,0
7655.313,40,(0.35, 0.00, -8.03),Yaw: 14.19388,0,0,0,0
7655.825,40,(0.01, 0.00, -7.44),Yaw: 14.39244,0,0,0,0
7656.326,40,(-0.21, 0.00, -6.57),Yaw: 12.77894,0,0,0,0
7656.838,40,(-0.23, 0.00, -6.33),Yaw: 20.30063,0,0,0,0
7657.34,40,(-0.12, 0.00, -5.80),Yaw: 28.85739,0,0,0,0
7657.85,40,(-0.02, 0.00, -5.33),Yaw: 30.55212,0,0,0,0
7658.363,40,(0.00, 0.00, -4.28),Yaw: 16.22259,0,0,0,0
7658.864,40,(-0.08, 0.00, -3.43),Yaw: 14.01214,1,0,0,0
7659.375,40,(-0.05, 0.00, -3.46),Yaw: 13.29016,1,0,0,0
7659.888,40,(-0.71, 0.00, -2.63),Yaw: 32.11876,1,1,0,0
7660.389,40,(-0.71, 0.00, -2.63),Yaw: 32.11331,1,0,0,1
7660.899,40,(-0.43, 0.00, -2.52),Yaw: 24.39686,1,1,0,0
7661.4,40,(-0.47, 0.00, -2.56),Yaw: 20.66716,0,1,0,0
7661.901,40,(-0.34, 0.00, -2.55),Yaw: 16.07296,0,0,1,0
7662.414,40,(-0.78, 0.00, -1.62),Yaw: 26.79959,0,1,0,0
7662.926,40,(-0.58, 0.00, -1.69),Yaw: 32.51847,1,1,0,0
7663.439,40,(-0.81, 0.00, -0.99),Yaw: 37.35587,1,1,0,0
7663.95,40,(-0.65, 0.00, -1.07),Yaw: 49.82291,1,0,0,0
7664.45,40,(-0.66, 0.00, -1.07),Yaw: 47.11611,1,0,0,0
7664.963,40,(-0.66, 0.00, -1.07),Yaw: 50.97124,1,0,0,0
7665.475,40,(-0.66, 0.00, -1.06),Yaw: 52.30013,1,0,0,0
7665.976,40,(-0.54, 0.00, -1.13),Yaw: 51.86995,1,0,0,1
7666.476,40,(-0.54, 0.00, -1.11),Yaw: 52.57724,1,0,0,0
7666.988,40,(-0.46, 0.00, -0.99),Yaw: 54.86279,1,0,0,0
7667.5,40,(-0.42, 0.00, -0.92),Yaw: 54.26508,1,1,0,1
7668,40,(-0.41, 0.00, -0.93),Yaw: 54.3287,1,1,0,1
7668.5,40,(-0.39, 0.00, -0.93),Yaw: 58.78815,1,1,0,1
7669.013,40,(-0.38, 0.00, -0.92),Yaw: 57.31493,1,1,0,1
7669.525,40,(-0.41, 0.00, -0.99),Yaw: 64.38669,1,0,0,1
7670.038,40,(-0.32, 0.00, -0.94),Yaw: 56.35857,1,1,0,1
7670.538,40,(-0.29, 0.00, -0.91),Yaw: 47.55117,1,0,0,0
7671.039,40,(-0.10, 0.00, -0.92),Yaw: 52.78369,1,0,0,0
7671.551,40,(-0.06, 0.00, -0.86),Yaw: 50.97123,0,1,0,0
7672.051,40,(-0.15, 0.00, -0.87),Yaw: 48.96425,1,0,0,1
7672.563,40,(-0.03, 0.00, -0.86),Yaw: 52.36609,1,0,0,0
7673.076,40,(-0.07, 0.00, -0.86),Yaw: 48.61773,1,1,0,0
7673.588,40,(0.19, 0.00, -0.80),Yaw: 45.95885,1,1,0,0
7674.088,40,(0.16, 0.00, -0.77),Yaw: 38.3544,1,1,0,0
7674.589,40,(-0.24, 0.00, 0.05),Yaw: 51.24646,0,1,0,0
7675.102,40,(-0.26, 0.00, 0.55),Yaw: 65.3807,0,0,0,0
