Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,
11.5,,,,,,,,,,,,,
12.0,,,,,,,,,,,,,
12.5,,,,,,,,,,,,,
13.0,,,,,,,,,,,,,
13.5,,,,,,,,,,,,,
14.0,,,,,,,,,,,,,
14.5,,,,,,,,,,,,,
15.0,,,,,,,,,,,,,
15.5,,,,,,,,,,,,,
16.0,,,,,,,,,,,,,
16.5,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,
17.5,,,,,,,,,,,,,
18.0,,,,,,,,,,,,,
18.5,,,,,,,,,,,,,
19.0,,,,,,,,,,,,,
19.5,,,,,,,,,,,,,
20.0,,,,,,,,,,,,,
20.5,,,,,,,,,,,,,
21.0,,,,,,,,,,,,,
21.5,,,,,,,,,,,,,
22.0,,,,,,,,,,,,,
22.5,,,,,,,,,,,,,
23.0,,,,,,,,,,,,,
23.5,,,,,,,,,,,,,
24.0,,,,,,,,,,,,,
24.5,,,,,,,,,,,,,
25.0,,,,,,,,,,,,,
25.5,,,,,,,,,,,,,
26.0,,,,,,,,,,,,,
26.5,,,,,,,,,,,,,
27.0,,,,,,,,,,,,,
27.5,,,,,,,,,,,,,
28.0,147.0,-2.98,0.0,-9.54,1.4680312008111303,0.0,0.0,0.0,0.0,1.0,9.99,,
28.5,147.0,-2.41,0.0,-9.07,1.322949973700816,0.0,0.0,0.0,0.0,1.0,9.38,1.48,0.69
29.0,147.0,-1.94,0.0,-8.83,1.4532545103254604,0.0,0.0,0.0,0.0,1.0,9.04,1.06,0.47
29.5,147.0,-1.43,0.0,-8.44,1.5519251462439256,0.0,0.0,0.0,0.0,1.0,8.56,1.28,0.65
30.0,147.0,-0.83,0.0,-7.77,-4.696403509765673,0.0,0.0,0.0,0.0,1.0,7.81,1.8,0.84
30.5,147.0,-0.61,0.0,-7.53,-4.600729796159101,1.0,0.0,0.0,0.0,1.0,7.55,0.65,0.83
31.0,147.0,-0.2,0.0,-7.22,-4.62813844673242,0.0,0.0,0.0,1.0,1.0,7.22,1.03,0.65
31.5,147.0,-0.06,0.0,-6.77,-4.61754953416057,0.0,0.0,0.0,1.0,1.0,6.77,0.94,1.27
32.0,147.0,-0.08,0.0,-6.52,-4.510094848103035,0.0,0.0,0.0,1.0,1.0,6.52,0.5,1.65
32.5,147.0,-0.08,0.0,-6.52,-4.510094848103035,0.0,0.0,0.0,1.0,1.0,6.52,0.5,0.0
33.0,147.0,0.06,0.0,-5.91,-4.594727608861493,0.0,0.0,0.0,0.0,1.0,5.91,1.25,1.35
33.5,147.0,0.08,0.0,-5.28,-4.394840285618337,0.0,0.0,0.0,0.0,1.0,5.28,1.26,1.54
34.0,147.0,0.02,0.0,-5.02,-4.5150096952766505,0.0,0.0,0.0,0.0,1.0,5.02,0.53,1.8
