Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,158.0,0.69,-0.11,-1.0,-4.3630403866470004,0.0,0.0,0.0,1.0,1.0,1.21,,
5.5,158.0,0.83,-0.11,-1.07,-4.345311332105243,0.0,0.0,0.0,1.0,1.0,1.35,0.31,-0.46
6.0,158.0,0.73,-0.11,-0.99,-4.318843413998748,0.0,0.0,0.0,1.0,1.0,1.23,0.26,2.47
6.5,158.0,0.8,-0.11,-1.01,-4.33075528614361,0.0,0.0,0.0,1.0,1.0,1.29,0.15,-0.28
7.0,158.0,0.73,-0.11,-1.0,-4.374123227397165,0.0,0.0,0.0,1.0,1.0,1.24,0.14,3.0
7.5,158.0,0.83,-0.11,-0.99,-4.4219225596215335,0.0,0.0,0.0,1.0,1.0,1.29,0.2,0.1
8.0,158.0,0.71,-0.11,-1.01,-4.438143649689569,0.0,0.0,1.0,1.0,1.0,1.23,0.24,-2.98
8.5,158.0,0.75,-0.11,-0.97,-4.3858308960195425,0.0,0.0,0.0,1.0,1.0,1.23,0.11,0.79
9.0,158.0,0.76,-0.11,-0.96,-4.3745787583319355,0.0,0.0,1.0,1.0,1.0,1.22,0.03,0.79
9.5,158.0,0.77,-0.11,-0.96,-4.480144998138813,0.0,0.0,1.0,1.0,1.0,1.23,0.02,0.0
10.0,158.0,0.78,-0.11,-0.97,-4.45243615093415,0.0,0.0,1.0,1.0,1.0,1.24,0.03,-0.79
10.5,158.0,0.73,-0.11,-0.98,-4.434832760098535,0.0,0.0,1.0,1.0,1.0,1.22,0.1,-2.94
11.0,158.0,0.8,-0.11,-0.94,-4.4172887104574885,0.0,0.0,1.0,1.0,1.0,1.23,0.16,0.52
11.5,158.0,0.72,-0.11,-0.97,-4.401654051018123,0.0,0.0,1.0,1.0,1.0,1.21,0.17,-2.78
12.0,158.0,0.77,-0.11,-0.95,-4.342909759054498,0.0,0.0,1.0,1.0,1.0,1.22,0.11,0.38
12.5,158.0,0.77,-0.11,-0.95,-4.360741788022124,0.0,0.0,1.0,1.0,1.0,1.22,0.0,0.38
13.0,158.0,0.77,-0.11,-0.95,-4.404464031113834,0.0,0.0,1.0,1.0,1.0,1.22,0.0,0.38
13.5,158.0,0.77,-0.11,-0.94,-4.429610734976569,0.0,0.0,1.0,1.0,1.0,1.22,0.02,1.57
14.0,158.0,0.77,-0.11,-0.94,-4.519296223919549,0.0,0.0,1.0,1.0,1.0,1.22,0.0,1.57
14.5,158.0,0.77,-0.11,-0.94,-4.645500982131259,0.0,0.0,1.0,1.0,1.0,1.22,0.0,1.57
15.0,158.0,0.81,-0.11,-0.92,-4.642903932204291,0.0,0.0,1.0,1.0,1.0,1.23,0.09,0.46
15.5,158.0,0.83,-0.11,-0.92,-4.627499656226189,0.0,0.0,1.0,1.0,1.0,1.24,0.04,0.0
16.0,158.0,0.8,0.0,-0.93,-4.5846535684189815,0.0,0.0,1.0,1.0,1.0,1.23,0.06,-2.82
16.5,158.0,0.8,-0.11,-0.93,-4.5846535684189815,0.0,0.0,1.0,1.0,1.0,1.23,0.06,0.0
17.0,158.0,0.78,-0.11,-0.96,-4.606780852675764,0.0,0.0,1.0,1.0,1.0,1.24,0.07,-2.16
