Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,
11.5,,,,,,,,,,,,,
12.0,,,,,,,,,,,,,
12.5,,,,,,,,,,,,,
13.0,180.0,-0.53,0.0,-7.05,1.1835676305706981,0.0,0.0,0.0,0.0,1.0,7.07,,
13.5,180.0,-0.76,0.0,-7.26,1.183447551918161,0.0,0.0,0.0,0.0,1.0,7.3,0.62,-2.4
14.0,180.0,-0.81,0.0,-7.37,1.183443188595031,0.0,0.0,0.0,0.0,1.0,7.41,0.24,-2.0
14.5,180.0,-0.88,0.0,-7.43,1.1835468611525997,0.0,0.0,0.0,0.0,1.0,7.48,0.18,-2.43
15.0,180.0,-0.88,0.0,-7.43,1.183464132546055,0.0,0.0,0.0,0.0,1.0,7.48,0.0,-2.43
15.5,180.0,-0.88,0.0,-7.43,1.1835274879979023,0.0,0.0,0.0,0.0,1.0,7.48,0.0,-2.43
16.0,180.0,-0.71,0.0,-7.95,1.1836632746137077,0.0,1.0,0.0,0.0,1.0,7.98,1.09,-1.25
16.5,180.0,-0.73,0.0,-7.95,1.1836631000807825,0.0,1.0,0.0,0.0,1.0,7.98,0.04,3.14
17.0,180.0,-0.9,0.0,-8.01,1.1836084712751949,0.0,0.0,1.0,0.0,1.0,8.06,0.36,-2.8
17.5,180.0,-1.35,0.0,-8.03,1.1835540170025327,0.0,0.0,1.0,0.0,1.0,8.14,0.9,-3.1
18.0,180.0,-0.39,0.0,-7.85,1.1835438940928713,0.0,0.0,0.0,0.0,1.0,7.86,1.95,0.19
18.5,180.0,-0.44,0.0,-8.13,1.183517539621166,0.0,1.0,0.0,0.0,1.0,8.14,0.57,-1.75
19.0,180.0,-0.45,0.0,-8.07,1.183577928013285,0.0,0.0,0.0,0.0,1.0,8.08,0.12,1.74
19.5,180.0,-0.61,0.0,-8.3,1.1835784516120609,0.0,0.0,0.0,0.0,1.0,8.32,0.56,-2.18
20.0,180.0,-0.28,0.0,-9.61,1.183598697431384,0.0,0.0,0.0,0.0,1.0,9.61,2.7,-1.32
20.5,180.0,-0.22,0.0,-9.26,1.1836742701879952,0.0,0.0,0.0,0.0,1.0,9.26,0.71,1.4
21.0,180.0,-0.49,0.0,-8.49,1.183599744628935,0.0,1.0,0.0,0.0,1.0,8.5,1.63,1.91
21.5,180.0,-0.13,0.0,-9.14,1.1837051625157553,0.0,0.0,0.0,0.0,1.0,9.14,1.49,-1.07
22.0,180.0,-0.47,0.0,-9.53,1.1836843930976568,0.0,0.0,0.0,0.0,1.0,9.54,1.03,-2.29
22.5,180.0,-0.61,0.0,-9.51,1.1836391890700302,0.0,0.0,0.0,0.0,1.0,9.53,0.28,3.0
23.0,180.0,-0.61,0.0,-9.51,1.1835838621327417,0.0,0.0,0.0,0.0,1.0,9.53,0.0,3.0
