Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,140.0,-0.06,-0.21,-1.39,1.4905367677299917,0.0,1.0,0.0,0.0,1.0,1.39,,
7.0,140.0,-0.04,-0.21,-1.35,1.489883717883773,0.0,1.0,0.0,0.0,1.0,1.35,0.09,1.11
7.5,140.0,-0.04,-0.21,-1.36,1.5074656062630032,1.0,0.0,0.0,0.0,1.0,1.36,0.02,-1.57
8.0,140.0,-0.04,-0.21,-1.36,1.487498830180678,1.0,0.0,0.0,0.0,1.0,1.36,0.0,-1.57
8.5,140.0,-0.04,-0.21,-1.36,1.4542436582257356,1.0,0.0,0.0,0.0,1.0,1.36,0.0,-1.57
9.0,140.0,-0.04,-0.21,-1.36,1.4635792847683131,1.0,0.0,0.0,0.0,1.0,1.36,0.0,-1.57
9.5,140.0,-0.04,-0.21,-1.36,1.3736071080424002,1.0,0.0,0.0,0.0,1.0,1.36,0.0,-1.57
10.0,140.0,-0.04,-0.21,-1.36,1.2997786334854886,1.0,0.0,0.0,0.0,1.0,1.36,0.0,-1.57
10.5,140.0,-0.06,-0.21,-1.38,1.3780627590898162,1.0,0.0,0.0,0.0,1.0,1.38,0.06,-2.36
11.0,140.0,-0.06,-0.21,-1.38,1.4001607392684594,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
11.5,140.0,-0.06,-0.21,-1.38,1.4209594963519179,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
12.0,140.0,-0.06,-0.21,-1.38,1.417198137280945,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
12.5,140.0,-0.06,-0.21,-1.38,1.414073788480365,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
13.0,140.0,-0.06,-0.21,-1.38,1.3945662434308244,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
13.5,140.0,-0.06,-0.21,-1.38,1.3976816386923419,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
14.0,140.0,-0.06,-0.21,-1.38,1.3970328474494977,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
14.5,140.0,-0.06,-0.21,-1.38,1.3966356279650365,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
15.0,140.0,-0.06,-0.21,-1.38,1.3977983837660075,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
15.5,140.0,-0.06,-0.21,-1.38,1.3992088716010067,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
16.0,140.0,-0.06,-0.21,-1.38,1.398139909794038,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
16.5,140.0,-0.06,-0.21,-1.38,1.3976916917888331,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
17.0,140.0,-0.06,-0.21,-1.38,1.3991664077403059,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
17.5,140.0,-0.06,-0.21,-1.38,1.3956214694965803,1.0,0.0,0.0,0.0,1.0,1.38,0.0,-2.36
18.0,140.0,-0.08,-0.21,-1.41,1.3929444834898712,1.0,1.0,0.0,0.0,1.0,1.41,0.07,-2.16
