Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,
11.5,,,,,,,,,,,,,
12.0,,,,,,,,,,,,,
12.5,,,,,,,,,,,,,
13.0,,,,,,,,,,,,,
13.5,,,,,,,,,,,,,
14.0,,,,,,,,,,,,,
14.5,,,,,,,,,,,,,
15.0,148.0,-1.02,0.0,-2.24,1.0206092053717162,0.0,1.0,0.0,0.0,1.0,2.46,,
15.5,148.0,-0.9,0.0,-2.06,-4.440512061484525,0.0,0.0,1.0,0.0,1.0,2.25,0.43,0.98
16.0,148.0,-0.9,0.0,-2.06,-3.2706911677013095,0.0,0.0,0.0,1.0,1.0,2.25,0.0,0.98
16.5,148.0,-0.9,0.0,-2.06,1.3653344219208723,0.0,0.0,1.0,0.0,1.0,2.25,0.0,0.98
17.0,148.0,-0.82,0.0,-2.05,1.0180023816009374,0.0,1.0,0.0,0.0,1.0,2.21,0.16,0.12
17.5,148.0,-0.83,0.0,-2.06,1.014260919283437,0.0,1.0,0.0,0.0,1.0,2.22,0.03,-2.36
18.0,148.0,-0.85,0.0,-1.96,1.084858963927832,0.0,1.0,0.0,0.0,1.0,2.14,0.2,1.77
18.5,148.0,-0.85,0.0,-1.96,1.1171154410314905,0.0,1.0,0.0,0.0,1.0,2.14,0.0,1.77
19.0,148.0,-0.85,0.0,-1.96,1.1232213008866676,0.0,1.0,0.0,0.0,1.0,2.14,0.0,1.77
19.5,148.0,-0.86,0.0,-2.02,1.1273985719183908,0.0,1.0,0.0,0.0,1.0,2.2,0.12,-1.74
20.0,148.0,-0.86,0.0,-2.02,1.1199709742206785,0.0,1.0,0.0,0.0,1.0,2.2,0.0,-1.74
20.5,148.0,-0.86,0.0,-2.02,1.1179003155961125,0.0,1.0,0.0,0.0,1.0,2.2,0.0,-1.74
21.0,148.0,-0.88,0.0,-2.01,1.1378188856844975,0.0,1.0,0.0,0.0,1.0,2.19,0.04,2.68
21.5,148.0,-0.88,0.0,-2.01,1.1378188856844975,0.0,1.0,0.0,0.0,1.0,2.19,0.04,0.0
22.0,148.0,-0.9,0.0,-2.06,1.1290276622422022,0.0,1.0,0.0,0.0,1.0,2.25,0.11,-1.95
22.5,148.0,-0.9,0.0,-2.06,1.1159567169410916,0.0,1.0,0.0,0.0,1.0,2.25,0.0,-1.95
23.0,148.0,-0.88,0.0,-2.05,1.1203254505917586,0.0,1.0,0.0,0.0,1.0,2.23,0.04,0.46
23.5,148.0,-0.84,0.0,-2.04,1.1171013038645494,0.0,1.0,0.0,0.0,1.0,2.21,0.08,0.24
24.0,148.0,-0.85,0.0,-2.01,1.1052569759617403,0.0,1.0,0.0,0.0,1.0,2.18,0.06,1.89
24.5,148.0,-0.88,0.0,-1.92,1.1132654192345162,1.0,1.0,0.0,0.0,1.0,2.11,0.19,1.89
