Time,ID,Positionx,Positionz,Positiony,Yaw,Up,Right,Down,Left,Trajectory,Distance,Speed,Direction
0.0,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,
1.5,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,
2.5,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,
11.0,,,,,,,,,,,,,
11.5,,,,,,,,,,,,,
12.0,,,,,,,,,,,,,
12.5,,,,,,,,,,,,,
13.0,,,,,,,,,,,,,
13.5,,,,,,,,,,,,,
14.0,,,,,,,,,,,,,
14.5,,,,,,,,,,,,,
15.0,,,,,,,,,,,,,
15.5,,,,,,,,,,,,,
16.0,,,,,,,,,,,,,
16.5,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,
17.5,,,,,,,,,,,,,
18.0,,,,,,,,,,,,,
18.5,,,,,,,,,,,,,
19.0,,,,,,,,,,,,,
19.5,,,,,,,,,,,,,
20.0,,,,,,,,,,,,,
20.5,,,,,,,,,,,,,
21.0,,,,,,,,,,,,,
21.5,,,,,,,,,,,,,
22.0,,,,,,,,,,,,,
22.5,,,,,,,,,,,,,
23.0,,,,,,,,,,,,,
23.5,,,,,,,,,,,,,
24.0,,,,,,,,,,,,,
24.5,,,,,,,,,,,,,
25.0,,,,,,,,,,,,,
25.5,,,,,,,,,,,,,
26.0,175.0,1.54,0.0,-9.88,0.3409759002500217,1.0,0.0,0.0,0.0,1.0,10.0,,
26.5,175.0,-1.49,0.0,-9.86,0.7398270930291008,0.0,0.0,0.0,0.0,1.0,9.97,6.06,3.13
27.0,175.0,-1.49,0.0,-9.86,0.7398270930291008,0.0,0.0,0.0,0.0,1.0,9.97,6.06,0.0
27.5,175.0,-1.68,0.0,-9.86,0.7952104044521604,0.0,0.0,0.0,0.0,1.0,10.0,0.38,3.14
28.0,175.0,-1.68,0.0,-9.86,0.8327547055905861,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.14
28.5,175.0,-1.68,0.0,-9.86,1.0035248754556445,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.14
29.0,175.0,-1.68,0.0,-9.86,1.0041863552421504,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.14
29.5,175.0,-1.68,0.0,-9.86,1.1175046494546854,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.14
30.0,175.0,-1.68,0.0,-9.86,1.299775491892835,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.14
30.5,175.0,-1.68,0.0,-9.86,1.3284584073530352,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.14
31.0,175.0,-1.75,0.0,-8.97,1.400863862610918,0.0,0.0,0.0,0.0,1.0,9.14,1.79,1.65
31.5,175.0,-1.78,0.0,-9.23,1.3270124020677576,0.0,0.0,0.0,0.0,1.0,9.4,0.52,-1.69
32.0,175.0,-1.53,0.0,-8.62,1.360054800933589,0.0,0.0,0.0,0.0,1.0,8.75,1.32,1.18
32.5,175.0,-1.43,0.0,-7.68,1.372512263002624,0.0,0.0,0.0,0.0,1.0,7.81,1.89,1.46
