Start Time(s),X(°),Y(°)
0,118.779405166667,32.0441546666667
1,118.779405166667,32.0441546666667
2,118.779414,32.0441563333333
3,118.779424166667,32.0441556666667
4,118.7794305,32.0441561666667
5,118.779430166667,32.0441571666667
6,118.779427833333,32.0441571666667
7,118.779430166667,32.0441551666667
8,118.7794335,32.0441528333333
9,118.779436166667,32.0441533333333
10,118.779438333333,32.0441545
11,118.779432,32.0441548333333
12,118.779429666667,32.0441558333333
13,118.779431833333,32.0441545
14,118.779436333333,32.0441516666667
15,118.779439833333,32.0441471666667
16,118.779446333333,32.044149
17,118.7794465,32.0441468333333
18,118.779453166667,32.0441466666667
19,118.779456,32.0441486666667
20,118.7794575,32.0441461666667
21,118.779458833333,32.0441485
22,118.779457,32.0441488333333
23,118.779451,32.0441491666667
24,118.779442,32.0441518333333
25,118.7794435,32.0441568333333
26,118.779444,32.0441571666667
27,118.779449,32.044155
28,118.779450833333,32.044154
29,118.779450666667,32.0441556666667
30,118.7794505,32.0441561666667
31,118.779447,32.0441548333333
32,118.779448833333,32.0441558333333
33,118.779447666667,32.044155
34,118.779453833333,32.044155
35,118.779456833333,32.0441595
36,118.779456333333,32.0441615
37,118.779461,32.044161
38,118.779464166667,32.044163
39,118.7794525,32.0441655
40,118.77945,32.0441661666667
41,118.779448833333,32.0441661666667
42,118.7794415,32.0441658333333
43,118.779436,32.044167
44,118.779424333333,32.0441696666667
45,118.779412166667,32.0441735
46,118.779408,32.0441766666667
47,118.7794035,32.0441796666667
48,118.779391833333,32.0441851666667
49,118.779389,32.0441888333333
50,118.779391166667,32.0441886666667
51,118.779398333333,32.0441885
52,118.7794005,32.0441921666667
53,118.7794015,32.0441955
54,118.779400833333,32.044198
55,118.779396666667,32.044196
56,118.779381833333,32.0441946666667
57,118.779374333333,32.0441943333333
58,118.779374333333,32.0441953333333
59,118.779374333333,32.0441963333333
60,118.779376666667,32.0441945
61,118.7793755,32.0441956666667
62,118.7793715,32.0441968333333
63,118.779371666667,32.0441968333333
64,118.779372166667,32.0441956666667
65,118.7793705,32.044194
66,118.7793705,32.044194
67,118.779347166667,32.0441873333333
68,118.779349666667,32.0441868333333
69,118.779352166667,32.044187
70,118.779352166667,32.044187
71,118.779352166667,32.044187
72,118.779352166667,32.044187
73,118.779352166667,32.044187
74,118.779352166667,32.044187
75,118.779352166667,32.044187
76,118.779352166667,32.044187
77,118.779352166667,32.044187
78,118.779352166667,32.044187
79,118.779352166667,32.044187
80,118.779352166667,32.044187
81,118.779352166667,32.044187
82,118.779352166667,32.044187
83,118.779352166667,32.044187
84,118.779352166667,32.044187
85,118.779352166667,32.044187
86,118.779352166667,32.044187
87,118.779352166667,32.044187
88,118.779352166667,32.044187
89,118.779352166667,32.044187
90,118.779352166667,32.044187
91,118.779352166667,32.044187
92,118.779352166667,32.044187
93,118.779352166667,32.044187
94,118.779352166667,32.044187
95,118.779352166667,32.044187
96,118.779352166667,32.044187
97,118.779352166667,32.044187
98,118.779352166667,32.044187
99,118.779352166667,32.044187
100,118.779352166667,32.044187
101,118.779352166667,32.044187
102,118.779352166667,32.044187
103,118.779352166667,32.044187
104,118.779352166667,32.044187
105,118.779352166667,32.044187
106,118.779352166667,32.044187
107,118.779352166667,32.044187
108,118.779352166667,32.044187
109,118.779352166667,32.044187
110,118.779352166667,32.044187
111,118.779352166667,32.044187
112,118.779352166667,32.044187
113,118.779352166667,32.044187
114,118.779352166667,32.044187
115,118.779352166667,32.044187
116,118.779352166667,32.044187
117,118.779352166667,32.044187
118,118.779352166667,32.044187
119,118.779352166667,32.044187
120,118.779355833333,32.0441895
121,118.779360166667,32.0441931666667
122,118.779360166667,32.0441931666667
123,118.779360166667,32.0441931666667
124,118.779360166667,32.0441931666667
125,118.779360166667,32.0441931666667
126,118.779360166667,32.0441931666667
127,118.779360166667,32.0441931666667
128,118.779360166667,32.0441931666667
129,118.779360166667,32.0441931666667
130,118.779360166667,32.0441931666667
131,118.779360166667,32.0441931666667
132,118.779360166667,32.0441931666667
133,118.779360166667,32.0441931666667
134,118.779360166667,32.0441931666667
135,118.779360166667,32.0441931666667
136,118.779360166667,32.0441931666667
137,118.779360166667,32.0441931666667
138,118.779360166667,32.0441931666667
139,118.779360166667,32.0441931666667
140,118.779360166667,32.0441931666667
141,118.779360166667,32.0441931666667
142,118.779360166667,32.0441931666667
143,118.779360166667,32.0441931666667
144,118.779360166667,32.0441931666667
145,118.779360166667,32.0441931666667
146,118.779360166667,32.0441931666667
147,118.779360166667,32.0441931666667
148,118.779360166667,32.0441931666667
149,118.779360166667,32.0441931666667
150,118.779360166667,32.0441931666667
151,118.779360166667,32.0441931666667
152,118.779360166667,32.0441931666667
153,118.779360166667,32.0441931666667
154,118.779360166667,32.0441931666667
155,118.779360166667,32.0441931666667
156,118.779360166667,32.0441931666667
157,118.779360166667,32.0441931666667
158,118.779360166667,32.0441931666667
159,118.779360166667,32.0441931666667
160,118.779360166667,32.0441931666667
161,118.779360166667,32.0441931666667
162,118.779360166667,32.0441931666667
163,118.779360166667,32.0441931666667
164,118.779360166667,32.0441931666667
165,118.779360166667,32.0441931666667
166,118.779360166667,32.0441931666667
167,118.779360166667,32.0441931666667
168,118.779360166667,32.0441931666667
169,118.779360166667,32.0441931666667
170,118.779360166667,32.0441931666667
171,118.779360166667,32.0441931666667
172,118.779360166667,32.0441931666667
173,118.779360166667,32.0441931666667
174,118.779360166667,32.0441931666667
175,118.779360166667,32.0441931666667
176,118.779360166667,32.0441931666667
177,118.779360166667,32.0441931666667
178,118.779360166667,32.0441931666667
179,118.779360166667,32.0441931666667
180,118.779360166667,32.0441931666667
181,118.779360166667,32.0441931666667
182,118.779360166667,32.0441931666667
183,118.779360166667,32.0441931666667
184,118.779360166667,32.0441931666667
185,118.779360166667,32.0441931666667
186,118.779360166667,32.0441931666667
187,118.779360166667,32.0441931666667
188,118.779360166667,32.0441931666667
189,118.779360166667,32.0441931666667
190,118.779360166667,32.0441931666667
191,118.779360166667,32.0441931666667
192,118.779360166667,32.0441931666667
193,118.779360166667,32.0441931666667
194,118.779360166667,32.0441931666667
195,118.779360166667,32.0441931666667
196,118.779360166667,32.0441931666667
197,118.779360166667,32.0441931666667
198,118.779360166667,32.0441931666667
199,118.779360166667,32.0441931666667
200,118.779360166667,32.0441931666667
201,118.779360166667,32.0441931666667
202,118.779360166667,32.0441931666667
203,118.779360166667,32.0441931666667
204,118.779360166667,32.0441931666667
205,118.779360166667,32.0441931666667
206,118.779360166667,32.0441931666667
207,118.779360166667,32.0441931666667
208,118.779360166667,32.0441931666667
209,118.779360166667,32.0441931666667
210,118.779360166667,32.0441931666667
211,118.779360166667,32.0441931666667
212,118.779360166667,32.0441931666667
213,118.779360166667,32.0441931666667
214,118.779360166667,32.0441931666667
215,118.779360166667,32.0441931666667
216,118.779360166667,32.0441931666667
217,118.779360166667,32.0441931666667
218,118.779360166667,32.0441931666667
219,118.779360166667,32.0441931666667
220,118.779360166667,32.0441931666667
221,118.779360166667,32.0441931666667
222,118.779360166667,32.0441931666667
223,118.779360166667,32.0441931666667
224,118.779360166667,32.0441931666667
225,118.779360166667,32.0441931666667
226,118.779360166667,32.0441931666667
227,118.779360166667,32.0441931666667
228,118.779360166667,32.0441931666667
229,118.779360166667,32.0441931666667
230,118.779360166667,32.0441931666667
231,118.779360166667,32.0441931666667
232,118.779360166667,32.0441931666667
233,118.779360166667,32.0441931666667
234,118.779360166667,32.0441931666667
235,118.779360166667,32.0441931666667
236,118.779360166667,32.0441931666667
