680	702	-465.6843	0	52447.8858	0
681	702	-465.6843	0	52447.8868	0
682	702	-465.6846	0	52447.8888	0
683	702	-465.6848	0	52447.8876	0
684	702	-465.6852	0	52447.8854	0
685	702	-465.6857	0	52447.8876	0
686	702	-465.6859	0	52447.8869	0
687	702	-465.6860	0	52447.8850	0
688	702	-465.6862	0	52447.8828	0
689	702	-465.6861	0	52447.8805	0
690	702	-465.6862	0	52447.8796	0
691	702	-465.6862	0	52447.8809	0
692	702	-465.6864	0	52447.8828	0
693	702	-465.6862	0	52447.8821	0
694	702	-465.6866	0	52447.8847	0
695	702	-465.6867	0	52447.8842	0
696	702	-465.6869	0	52447.8839	0
697	702	-465.6874	0	52447.8851	0
698	702	-465.6878	0	52447.8839	0
699	702	-465.6886	0	52447.8833	0
700	702	-465.6894	0	52447.8843	0
701	702	-465.6904	0	52447.8887	0
702	702	-465.6910	0	52447.8931	0
703	702	-465.6918	0	52447.8975	0
704	702	-465.6921	0	52447.8976	0
705	702	-465.6926	0	52447.8961	0
706	702	-465.6932	0	52447.8966	0
707	702	-465.6938	0	52447.8867	0
708	702	-465.6941	0	52447.8786	0
709	702	-465.6948	0	52447.8737	0
710	702	-465.6953	0	52447.8701	0
711	702	-465.6958	0	52447.8716	0
712	702	-465.6958	0	52447.8708	0
713	702	-465.6959	0	52447.8719	0
714	702	-465.6962	0	52447.8753	0
715	702	-465.6965	0	52447.8780	0
716	702	-465.6967	0	52447.8804	0
717	702	-465.6969	0	52447.8857	0
718	702	-465.6960	0	52447.8762	0
719	702	-465.6962	0	52447.8769	0
720	702	-465.6962	0	52447.8787	0
721	702	-465.6958	0	52447.8766	0
722	702	-465.6955	0	52447.8759	0
723	702	-465.6955	0	52447.8755	0
724	702	-465.6954	0	52447.8755	0
725	702	-465.6952	0	52447.8741	0
726	702	-465.6952	0	52447.8765	0
727	702	-465.6951	0	52447.8760	0
728	702	-465.6949	0	52447.8758	0
729	702	-465.6949	0	52447.8773	0
730	702	-465.6950	0	52447.8792	0
731	702	-465.6948	0	52447.8801	0
732	702	-465.6950	0	52447.8818	0
733	702	-465.6951	0	52447.8809	0
734	702	-465.6952	0	52447.8835	0
735	702	-465.6952	0	52447.8844	0
736	702	-465.6952	0	52447.8833	0
737	702	-465.6952	0	52447.8829	0
738	702	-465.6951	0	52447.8842	0
739	702	-465.6951	0	52447.8832	0
740	702	-465.6950	0	52447.8829	0
