171	18	-465.8201	0	52448.6964	0
172	18	-465.8203	0	52448.6958	0
173	18	-465.8202	0	52448.6954	0
174	18	-465.8203	0	52448.6947	0
175	18	-465.8207	0	52448.6937	0
176	18	-465.8210	0	52448.6926	0
177	18	-465.8212	0	52448.6917	0
178	18	-465.8213	0	52448.6911	0
179	18	-465.8211	0	52448.6906	0
180	18	-465.8214	0	52448.6897	0
181	18	-465.8218	0	52448.6886	0
182	18	-465.8219	0	52448.6877	0
183	18	-465.8217	0	52448.6871	0
184	18	-465.8211	0	52448.6867	0
185	18	-465.8209	0	52448.6860	0
186	18	-465.8205	0	52448.6852	0
187	18	-465.8199	0	52448.6845	0
188	18	-465.8194	0	52448.6839	0
189	18	-465.8188	0	52448.6835	0
190	18	-465.8183	0	52448.6831	0
191	18	-465.8180	0	52448.6824	0
192	18	-465.8179	0	52448.6815	0
193	18	-465.8174	0	52448.6808	0
194	18	-465.8168	0	52448.6802	0
195	18	-465.8160	0	52448.6797	0
196	18	-465.8153	0	52448.6790	0
197	18	-465.8147	0	52448.6783	0
198	18	-465.8143	0	52448.6775	0
199	18	-465.8137	0	52448.6769	0
200	18	-465.8132	0	52448.6766	0
201	18	-465.8128	0	52448.6763	0
202	18	-465.8127	0	52448.6752	0
203	18	-465.8125	0	52448.6730	0
204	18	-465.8121	0	52448.6718	0
205	18	-465.8117	0	52448.6713	0
206	18	-465.8111	0	52448.6705	0
207	18	-465.8105	0	52448.6692	0
208	18	-465.8099	0	52448.6667	0
209	18	-465.8096	0	52448.6647	0
210	18	-465.8094	0	52448.6635	0
211	18	-465.8092	0	52448.6628	0
212	18	-465.8090	0	52448.6617	0
213	18	-465.8089	0	52448.6596	0
214	18	-465.8089	0	52448.6570	0
215	18	-465.8088	0	52448.6555	0
216	18	-465.8084	0	52448.6552	0
217	18	-465.8081	0	52448.6545	0
218	18	-465.8075	0	52448.6531	0
219	18	-465.8072	0	52448.6500	0
220	18	-465.8070	0	52448.6483	0
221	18	-465.8070	0	52448.6473	0
222	18	-465.8068	0	52448.6468	0
223	18	-465.8068	0	52448.6457	0
224	18	-465.8068	0	52448.6434	0
225	18	-465.8070	0	52448.6406	0
226	18	-465.8071	0	52448.6388	0
227	18	-465.8068	0	52448.6384	0
228	18	-465.8065	0	52448.6378	0
229	18	-465.8063	0	52448.6360	0
230	18	-465.8060	0	52448.6331	0
231	18	-465.8058	0	52448.6317	0
232	18	-465.8057	0	52448.6310	0
233	18	-465.8056	0	52448.6301	0
234	18	-465.8057	0	52448.6290	0
235	18	-465.8060	0	52448.6264	0
236	18	-465.8063	0	52448.6241	0
237	18	-465.8063	0	52448.6230	0
238	18	-465.8061	0	52448.6226	0
239	18	-465.8058	0	52448.6216	0
240	18	-465.8056	0	52448.6195	0
241	18	-465.8054	0	52448.6169	0
242	18	-465.8053	0	52448.6154	0
243	18	-465.8053	0	52448.6147	0
244	18	-465.8052	0	52448.6140	0
245	18	-465.8053	0	52448.6127	0
246	18	-465.8054	0	52448.6100	0
247	18	-465.8055	0	52448.6081	0
248	18	-465.8055	0	52448.6069	0
249	18	-465.8053	0	52448.6063	0
250	18	-465.8049	0	52448.6054	0
251	18	-465.8047	0	52448.6031	0
252	18	-465.8044	0	52448.6010	0
253	18	-465.8044	0	52448.6000	0
254	18	-465.8043	0	52448.5991	0
255	18	-465.8043	0	52448.5982	0
256	18	-465.8046	0	52448.5965	0
257	18	-465.8048	0	52448.5932	0
258	18	-465.8050	0	52448.5914	0
259	18	-465.8050	0	52448.5904	0
260	18	-465.8049	0	52448.5896	0
261	18	-465.8044	0	52448.5889	0
262	18	-465.8042	0	52448.5865	0
263	18	-465.8042	0	52448.5850	0
264	18	-465.8042	0	52448.5835	0
265	18	-465.8041	0	52448.5833	0
266	18	-465.8041	0	52448.5821	0
267	18	-465.8043	0	52448.5801	0
268	18	-465.8045	0	52448.5774	0
269	18	-465.8047	0	52448.5759	0
270	18	-465.8048	0	52448.5750	0
271	18	-465.8048	0	52448.5743	0
272	18	-465.8047	0	52448.5727	0
273	18	-465.8047	0	52448.5697	0
274	18	-465.8046	0	52448.5674	0
275	18	-465.8047	0	52448.5663	0
276	18	-465.8049	0	52448.5656	0
277	18	-465.8050	0	52448.5649	0
278	18	-465.8053	0	52448.5630	0
279	18	-465.8055	0	52448.5611	0
280	18	-465.8057	0	52448.5595	0
281	18	-465.8057	0	52448.5590	0
282	18	-465.8055	0	52448.5583	0
283	18	-465.8053	0	52448.5569	0
284	18	-465.8053	0	52448.5538	0
285	18	-465.8052	0	52448.5522	0
286	18	-465.8052	0	52448.5513	0
287	18	-465.8053	0	52448.5511	0
288	18	-465.8055	0	52448.5500	0
289	18	-465.8056	0	52448.5477	0
290	18	-465.8057	0	52448.5456	0
291	18	-465.8056	0	52448.5444	0
292	18	-465.8054	0	52448.5442	0
